POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,FAKE_OR_SYNTH
37.28312774982139,-122.0147021,95070,,0.086829498,,,1
37.28312774982139,-122.0124721,95070,,0.2101698167738747,,,1
37.28312774982139,-122.011779,95070,,0.2554015056147185,,,1
37.28312774982139,-122.0078639,95070,,0.5199250982650688,,,1
37.28312774982139,-122.0056585,95070,,0.6710427693965273,,,1
37.28312774982139,-122.0029731,95070,,0.8556593326053571,,,1
37.28312774982139,-121.9979445,95070,,1.202143966653831,,,1
37.28312774982139,-121.995419,95070,,1.376344303375365,,,1
37.28312774982139,-121.9928545,95070,,1.5533049337952558,,,1
37.28312774982139,-121.9920513,95070,,1.6087397778670665,,,1
37.28312774982139,-121.9916682,95070,,1.6351819138169716,,,1
37.28312774982139,-121.988599,95051,,1.701663620316838,,,1
37.28312774982139,-121.9860147,95032,,1.730388894808351,,,1
37.28312774982139,-121.9811012,95032,,1.4785426663021501,,,1
37.28312774982139,-121.9796294,95032,,1.4102770193663898,,,1
37.28312774982139,-121.9754498,95032,,1.2416242329321132,,,1
37.28312774982139,-121.9715694,95032,,1.1294793567022972,,,1
37.28312774982139,-121.9658901,95032,,1.0704033863040245,,,1
37.28312774982139,-121.9655457,95032,,1.071348404897941,,,1
37.28312774982139,-121.9641137,95032,,1.0809016712956514,,,1
37.28312774982139,-121.9634813,95032,,1.0879622179311368,,,1
37.285707212548765,-122.0156579,95070,,0.17229485840310857,,,1
37.285707212548765,-122.0094674,95070,,0.43809852982224035,,,1
37.285707212548765,-122.003931,95070,,0.8043717990759528,,,1
37.285707212548765,-121.9975929,95070,,1.2358526244818637,,,1
37.285707212548765,-121.9910889,95051,,1.5646172221342394,,,1
37.285707212548765,-121.9892108,95051,,1.5988495735975223,,,1
37.285707212548765,-121.9827065,95032,,1.623482194835693,,,1
37.285707212548765,-121.9768024,95032,,1.3707680665399966,,,1
37.285707212548765,-121.9712965,95032,,1.213793253914317,,,1
37.285707212548765,-121.9681649,95032,,1.1711886504545181,,,1
37.285707212548765,-121.9630836,95032,,1.1857736087759387,,,1
37.285707212548765,-121.9604665,95032,,1.2328657780336871,,,1
37.285707212548765,-121.9585724,95032,,1.2818687791612988,,,1
37.285707212548765,-121.9552982,95032,,1.391761433,,,1
37.285707212548765,-121.9531547,95008,,1.3355671608428092,,,1
37.285707212548765,-121.9491126,95008,,1.0613106064049238,,,1
37.285707212548765,-121.9431663,95008,,0.6655219784364852,,,1
37.285707212548765,-121.9419646,95008,,0.5880553460912233,,,1
37.285707212548765,-121.9374106,95008,,0.32084638737716753,,,1
37.285707212548765,-121.9359549,95008,,0.25899415906480844,,,1
37.285707212548765,-121.9296438,95008,,0.3816027246072598,,,1
37.285707212548765,-121.9236807,95008,,0.7545112330314765,,,1
37.28821094727278,-122.0195862,95070,,0.39524810652955117,,,1
37.28821094727278,-122.0169681,95070,,0.28630744521778706,,,1
37.28821094727278,-122.0104479,95070,,0.4260748789584254,,,1
37.28821094727278,-122.008093,95070,,0.5632824671122855,,,1
37.28821094727278,-122.0079206,95070,,0.5738513240532205,,,1
37.28821094727278,-122.0036151,95070,,0.8494096396716079,,,1
37.28821094727278,-122.0013375,95070,,1.0002759781727188,,,1
37.28821094727278,-121.998313,95070,,1.2031970778303251,,,1
37.28821094727278,-121.9916712,95051,,1.466372587071803,,,1
37.28821094727278,-121.9915775,95051,,1.4677645618924648,,,1
37.28821094727278,-121.9903897,95051,,1.4877415117776451,,,1
37.28821094727278,-121.9837497,95051,,1.6708053158595269,,,1
37.28821094727278,-121.9788748,95032,,1.5259251621489542,,,1
37.28821094727278,-121.9763759,95032,,1.434910794943359,,,1
37.28821094727278,-121.9749696,95032,,1.3905164567474018,,,1
37.28821094727278,-121.9707435,95032,,1.292378492247908,,,1
37.28821094727278,-121.9660897,95032,,1.2560288101424746,,,1
37.28821094727278,-121.9598376,95032,,1.3336817602458666,,,1
37.28821094727278,-121.9579513,95032,,1.3829949512949344,,,1
37.28821094727278,-121.9546855,95008,,1.428484694159095,,,1
37.28821094727278,-121.9521044,95008,,1.2510305517426363,,,1
37.28821094727278,-121.9460277,95008,,0.8347544935037183,,,1
37.28863590103395,-122.0166699,95070,,0.29338727294531186,,,1
37.28863590103395,-122.0133168,95070,,0.31003919769687865,,,1
37.28863590103395,-122.0096485,95070,,0.4796783890302134,,,1
37.28863590103395,-122.0066008,95070,,0.662661029,,,1
37.28863590103395,-122.0021944,95070,,0.9477111319695679,,,1
37.28863590103395,-121.9994561,95070,,1.1299682515951974,,,1
37.28863590103395,-121.996936,95070,,1.2994597871890683,,,1
37.28863590103395,-121.9958347,95070,,1.3738932232941476,,,1
37.28863590103395,-121.9902546,95051,,1.4753337924657843,,,1
37.28863590103395,-121.9880796,95051,,1.5239593480453526,,,1
37.28863590103395,-121.9862605,95051,,1.5745220389539754,,,1
37.28863590103395,-121.9813154,95032,,1.639665539458946,,,1
37.28863590103395,-121.9751467,95032,,1.4098198437248124,,,1
37.28863590103395,-121.9698378,95032,,1.294333746544853,,,1
37.28863590103395,-121.9693154,95032,,1.2880661472486459,,,1
37.28863590103395,-121.9685083,95032,,1.2803246978696914,,,1
37.28863590103395,-121.9624128,95032,,1.2999817713983273,,,1
37.28863590103395,-121.9571407,95032,,1.4212536733616192,,,1
37.28863590103395,-121.9564142,95032,,1.4443838386977355,,,1
37.28863590103395,-121.9544241,95008,,1.4091151723253599,,,1
37.28863590103395,-121.9487807,95008,,1.0210656895069947,,,1
37.28863590103395,-121.9430711,95008,,0.6308480253061495,,,1
37.28998653212473,-122.0175883,95070,,0.3633169319769072,,,1
37.28998653212473,-122.0128469,95070,,0.36885056887341744,,,1
37.28998653212473,-122.0065505,95070,,0.6879313377304447,,,1
37.28998653212473,-122.0037534,95070,,0.862836533,,,1
37.28998653212473,-121.9981833,95070,,1.227658139649352,,,1
37.28998653212473,-121.9952944,95051,,1.3691477554285671,,,1
37.28998653212473,-121.9925167,95051,,1.3910962309825396,,,1
37.28998653212473,-121.9875541,95051,,1.4922409204886806,,,1
37.28998653212473,-121.982439,95051,,1.6653816061187303,,,1
37.28998653212473,-121.9794375,95032,,1.601495445427751,,,1
37.28998653212473,-121.975124,95032,,1.4538907364801328,,,1
37.28998653212473,-121.9747229,95032,,1.4425292793995435,,,1
37.28998653212473,-121.9739618,95032,,1.422206335717875,,,1
37.28998653212473,-121.9680141,95032,,1.3259774285715467,,,1
37.28998653212473,-121.9670408,95032,,1.3217797940650182,,,1
37.28998653212473,-121.9634157,95032,,1.3361492948623346,,,1
37.28998653212473,-121.9579096,95032,,1.4433826758678991,,,1
37.28998653212473,-121.9553966,95008,,1.472956790896501,,,1
37.28998653212473,-121.9511478,95008,,1.1797746045503237,,,1
37.28998653212473,-121.9509173,95008,,1.1638750530661712,,,1
37.28998653212473,-121.9500366,95008,,1.1031329521185467,,,1
37.28998653212473,-121.9491844,95008,,1.0443689332467017,,,1
37.29180839745155,-122.0148289,95070,,0.3954626709531528,,,1
37.29180839745155,-122.0138652,95070,,0.4064775512677688,,,1
37.29180839745155,-122.0077142,95070,,0.6561609446740335,,,1
37.29180839745155,-122.0037682,95070,,0.8893739867347644,,,1
37.29180839745155,-122.0032118,95070,,0.9239967325026215,,,1
37.29180839745155,-122.0017196,95070,,1.0182063614269783,,,1
37.29180839745155,-122.0012886,95070,,1.0457299685688228,,,1
37.29180839745155,-121.9957094,95051,,1.3014710918412036,,,1
37.29180839745155,-121.9913894,95051,,1.3426696346949705,,,1
37.29180839745155,-121.9906506,95051,,1.3561843279756216,,,1
37.29180839745155,-121.9840365,95051,,1.548537029125406,,,1
37.29180839745155,-121.9829285,95051,,1.5913569315440723,,,1
37.29180839745155,-121.9779033,95032,,1.6014332037029506,,,1
37.29180839745155,-121.972091,95032,,1.4434709807807389,,,1
37.29180839745155,-121.9699424,95032,,1.4097779231138576,,,1
37.29180839745155,-121.9696485,95032,,1.4063254259957598,,,1
37.29180839745155,-121.966909,95032,,1.3880925492624654,,,1
37.29180839745155,-121.9652537,95032,,1.3895135686295323,,,1
37.29180839745155,-121.9648342,95032,,1.3913676182650976,,,1
37.29180839745155,-121.9591384,95032,,1.473842166504216,,,1
37.29180839745155,-121.9586116,95032,,1.4865118946866849,,,1
37.29180839745155,-121.9571268,95032,,1.5263329542120925,,,1
37.29362984805555,-122.0170253,95070,,0.4758577607416335,,,1
37.29362984805555,-122.0147542,95070,,0.4623828934588832,,,1
37.29362984805555,-122.0092956,95070,,0.6203727317556845,,,1
37.29362984805555,-122.0050771,95070,,0.8437840584583812,,,1
37.29362984805555,-122.0036207,95070,,0.9297116750283569,,,1
37.29362984805555,-121.9998436,95070,,1.1635998806637162,,,1
37.29362984805555,-121.9964758,95051,,1.234516946534518,,,1
37.29362984805555,-121.9914221,95051,,1.2775800021805088,,,1
37.29362984805555,-121.9886419,95051,,1.3400411513907189,,,1
37.29362984805555,-121.9822742,95051,,1.5647057587932716,,,1
37.29362984805555,-121.9764668,95032,,1.6140329567766956,,,1
37.29362984805555,-121.9750516,95032,,1.5740667299447928,,,1
37.29362984805555,-121.9685237,95032,,1.4620250355322728,,,1
37.29362984805555,-121.9672694,95032,,1.4555962050042726,,,1
37.29362984805555,-121.9633506,95032,,1.4686552069642063,,,1
37.29362984805555,-121.9612485,95032,,1.4959481662227716,,,1
37.29362984805555,-121.9609228,95032,,1.501390326314867,,,1
37.29362984805555,-121.9587466,95032,,1.5456903203853103,,,1
37.29362984805555,-121.9565334,95008,,1.5512385390886467,,,1
37.29362984805555,-121.9532422,95008,,1.3240542943185667,,,1
37.29362984805555,-121.9516816,95008,,1.2163595418019495,,,1
37.29362984805555,-121.9469393,95008,,0.8893069202502637,,,1
37.294506375045785,-122.0192713,95070,,0.5639224993596222,,,1
37.294506375045785,-122.0177152,95070,,0.5202490637084363,,,1
37.294506375045785,-122.016686,95070,,0.5020419816960646,,,1
37.294506375045785,-122.0107829,95070,,0.5836701327695273,,,1
37.294506375045785,-122.0042816,95070,,0.907365828,,,1
37.294506375045785,-121.9993336,95070,,1.2087682428167916,,,1
37.294506375045785,-121.9934579,95051,,1.2170085106986575,,,1
37.294506375045785,-121.9891903,95051,,1.2959305705664363,,,1
37.294506375045785,-121.9863035,95051,,1.3828238657008354,,,1
37.294506375045785,-121.9830948,95051,,1.504760779561095,,,1
37.294506375045785,-121.9815254,95051,,1.572362549633276,,,1
37.294506375045785,-121.9791432,95051,,1.6324711153483362,,,1
37.294506375045785,-121.9750673,95032,,1.6041508885256412,,,1
37.294506375045785,-121.9719968,95032,,1.5369262556969074,,,1
37.294506375045785,-121.9694399,95032,,1.5016668207223982,,,1
37.294506375045785,-121.9688782,95032,,1.4966063121460709,,,1
37.294506375045785,-121.966783,95032,,1.4865438495179986,,,1
37.294506375045785,-121.9617397,95032,,1.5196862323383091,,,1
37.294506375045785,-121.9559328,95008,,1.5114817811415744,,,1
37.294506375045785,-121.9497714,95008,,1.086950816558455,,,1
37.294506375045785,-121.9444669,95008,,0.7226002257514221,,,1
37.294506375045785,-121.9414237,95008,,0.514968731,,,1
37.29608938792425,-122.0208775,95070,,0.6720656042626522,,,1
37.29608938792425,-122.0189223,95070,,0.6049075330732172,,,1
37.29608938792425,-122.0130191,95070,,0.5731259071257634,,,1
37.29608938792425,-122.0076438,95070,,0.7640914459321595,,,1
37.29608938792425,-122.0025432,95070,,1.0398386789178802,,,1
37.29608938792425,-121.9964966,95051,,1.1445048881952922,,,1
37.29608938792425,-121.9948015,95051,,1.1483327185148704,,,1
37.29608938792425,-121.9924144,95051,,1.1736920364759653,,,1
37.29608938792425,-121.9916046,95051,,1.1873876945861803,,,1
37.29608938792425,-121.9909321,95051,,1.2006260458787508,,,1
37.29608938792425,-121.985462,95051,,1.3634774445964764,,,1
37.29608938792425,-121.9845807,95051,,1.3975232033277287,,,1
37.29608938792425,-121.9789385,95051,,1.574183358736512,,,1
37.29608938792425,-121.9726218,95032,,1.6041638434001957,,,1
37.29608938792425,-121.971993,95032,,1.5929373332859635,,,1
37.29608938792425,-121.9714027,95032,,1.5834110462540905,,,1
37.29608938792425,-121.9673096,95032,,1.5456076317622678,,,1
37.29608938792425,-121.9623835,95032,,1.5680145930965936,,,1
37.29608938792425,-121.9573979,95008,,1.6170180889522492,,,1
37.29608938792425,-121.9519983,95008,,1.2461297843045167,,,1
37.29608938792425,-121.9516144,95008,,1.2198117685890715,,,1
37.29608938792425,-121.95032,95008,,1.1311468231928015,,,1
37.29738879340449,-122.020521,95070,,0.6985937208530189,,,1
37.29738879340449,-122.0163871,95070,,0.6031415133399577,,,1
37.29738879340449,-122.0117128,95070,,0.647965131,,,1
37.29738879340449,-122.0070765,95070,,0.8255789399550229,,,1
37.29738879340449,-122.0036609,95070,,1.002846513318091,,,1
37.29738879340449,-121.9972767,95051,,1.0992962727377344,,,1
37.29738879340449,-121.9965805,95051,,1.0970654530325528,,,1
37.29738879340449,-121.9915585,95051,,1.1425045587221785,,,1
37.29738879340449,-121.9860742,95051,,1.3005969781253968,,,1
37.29738879340449,-121.9859682,95051,,1.304548522227596,,,1
37.29738879340449,-121.9797593,95051,,1.529028564869674,,,1
37.29738879340449,-121.9774598,95051,,1.5276639171612576,,,1
37.29738879340449,-121.9738842,95051,,1.5580655748347134,,,1
37.29738879340449,-121.9728856,95051,,1.5733966298612616,,,1
37.29738879340449,-121.966552,95032,,1.591732762959376,,,1
37.29738879340449,-121.9632039,95032,,1.6062420237952255,,,1
37.29738879340449,-121.9602637,95032,,1.6459147457110326,,,1
37.29738879340449,-121.9599255,95032,,1.6520199673185865,,,1
37.29738879340449,-121.9591477,95032,,1.6672193602348175,,,1
37.29738879340449,-121.955024,95008,,1.4596278162114724,,,1
37.29738879340449,-121.9507834,95008,,1.1701274576784646,,,1
37.29738879340449,-121.9474158,95008,,0.9417757389037256,,,1
37.29810702197494,-122.015312,95070,,0.624810777,,,1
37.29810702197494,-122.0119065,95070,,0.6675128941913429,,,1
37.29810702197494,-122.0098737,95070,,0.7289005488177206,,,1
37.29810702197494,-122.0096394,95070,,0.7373686202012311,,,1
37.29810702197494,-122.0081138,95070,,0.7983601890667792,,,1
37.29810702197494,-122.0025593,95070,,1.0798930128460253,,,1
37.29810702197494,-122.001449,95051,,1.1303993779701647,,,1
37.29810702197494,-121.9956717,95051,,1.071043274457798,,,1
37.29810702197494,-121.9938828,95051,,1.0822644404709338,,,1
37.29810702197494,-121.9891695,95051,,1.1752792182329865,,,1
37.29810702197494,-121.9863152,95051,,1.269478016407091,,,1
37.29810702197494,-121.9808398,95051,,1.507017576264846,,,1
37.29810702197494,-121.9807024,95051,,1.5082103555146722,,,1
37.29810702197494,-121.9789965,95051,,1.500470037426441,,,1
37.29810702197494,-121.9780979,95051,,1.500105753160251,,,1
37.29810702197494,-121.974871,95051,,1.5198528299059049,,,1
37.29810702197494,-121.9698493,95051,,1.6126144765936377,,,1
37.29810702197494,-121.968819,95032,,1.6270545943443007,,,1
37.29810702197494,-121.964688,95032,,1.6219009910486588,,,1
37.29810702197494,-121.9600532,95032,,1.6750382408202564,,,1
37.29810702197494,-121.9596214,95032,,1.6830092291159853,,,1
37.29810702197494,-121.9530383,95008,,1.3281308375935237,,,1
37.29899464155224,-122.016216,95070,,0.660325446,,,1
37.29899464155224,-122.0125282,95070,,0.6847783990546488,,,1
37.29899464155224,-122.0120156,95070,,0.6955382214135004,,,1
37.29899464155224,-122.0090149,95070,,0.788066809,,,1
37.29899464155224,-122.0029307,95070,,1.0785615617260849,,,1
37.29899464155224,-121.9965092,95051,,1.0381740180607069,,,1
37.29899464155224,-121.9941333,95051,,1.0476445648045827,,,1
37.29899464155224,-121.9899802,95051,,1.1231882348463147,,,1
37.29899464155224,-121.9861406,95051,,1.248874764429532,,,1
37.29899464155224,-121.9795277,95051,,1.4694535818047694,,,1
37.29899464155224,-121.9774102,95051,,1.4691174228698718,,,1
37.29899464155224,-121.9712997,95051,,1.5477411522619515,,,1
37.29899464155224,-121.9651317,95032,,1.6524742942779072,,,1
37.29899464155224,-121.9599711,95032,,1.7078674988770182,,,1
37.29899464155224,-121.956237,95008,,1.5514558677426327,,,1
37.29899464155224,-121.953034,95008,,1.333795538786194,,,1
37.29899464155224,-121.952215,95008,,1.2783420208776997,,,1
37.29899464155224,-121.9521803,95008,,1.275994730494477,,,1
37.29899464155224,-121.9488637,95008,,1.0526914404757757,,,1
37.29899464155224,-121.9466549,95008,,0.9056025131448785,,,1
37.29899464155224,-121.9422141,95008,,0.6180548977289789,,,1
37.29899464155224,-121.9357585,95008,,0.2844996545287832,,,1
37.299185767367966,-122.015265,95070,,0.6643331037239701,,,1
37.299185767367966,-122.008831,95070,,0.8009432537453127,,,1
37.299185767367966,-122.0064041,95070,,0.905365944,,,1
37.299185767367966,-122.0026931,95070,,1.095852344438478,,,1
37.299185767367966,-122.0009642,95051,,1.0823961595151723,,,1
37.299185767367966,-122.0001791,95051,,1.0671211997100536,,,1
37.299185767367966,-121.9989416,95051,,1.048305456588627,,,1
37.299185767367966,-121.9974636,95051,,1.0346825087868015,,,1
37.299185767367966,-121.9920423,95051,,1.0700765253039908,,,1
37.299185767367966,-121.9861696,95051,,1.2419483465604835,,,1
37.299185767367966,-121.9826598,95051,,1.3918155644768502,,,1
37.299185767367966,-121.9780515,95051,,1.460687282570673,,,1
37.299185767367966,-121.9769301,95051,,1.4640898401992715,,,1
37.299185767367966,-121.9768861,95051,,1.464306783530204,,,1
37.299185767367966,-121.974352,95051,,1.4872711630241569,,,1
37.299185767367966,-121.9690143,95051,,1.5985483835679624,,,1
37.299185767367966,-121.9639199,95032,,1.665730848102819,,,1
37.299185767367966,-121.9575249,95008,,1.6403767627876025,,,1
37.299185767367966,-121.9549389,95008,,1.464371467381285,,,1
37.299185767367966,-121.9513028,95008,,1.2182166551817335,,,1
37.299185767367966,-121.9451195,95008,,0.806861499,,,1
37.299185767367966,-121.943899,95008,,0.7278331520954026,,,1
37.30047905567989,-122.0147355,95070,,0.7127930705179427,,,1
37.30047905567989,-122.0092043,95070,,0.8272079814941943,,,1
37.30047905567989,-122.0073567,95070,,0.8990105781323436,,,1
37.30047905567989,-122.0042391,95070,,1.044639644112342,,,1
37.30047905567989,-122.0026398,95051,,1.0797855474318123,,,1
37.30047905567989,-122.0025453,95051,,1.077107872571366,,,1
37.30047905567989,-121.9970566,95051,,0.9854063219759157,,,1
37.30047905567989,-121.9933314,95051,,1.0032625915459106,,,1
37.30047905567989,-121.9885193,95051,,1.1173869041231554,,,1
37.30047905567989,-121.9847882,95051,,1.26031456,,,1
37.30047905567989,-121.9790161,95051,,1.4137374995562895,,,1
37.30047905567989,-121.9774605,95051,,1.41469466,,,1
37.30047905567989,-121.9773635,95051,,1.4150247885928935,,,1
37.30047905567989,-121.9709377,95051,,1.5047584714765208,,,1
37.30047905567989,-121.9695423,95051,,1.5405520860403827,,,1
37.30047905567989,-121.9664577,95051,,1.6371423258761395,,,1
37.30047905567989,-121.9629688,95032,,1.7204368173720095,,,1
37.30047905567989,-121.9595143,95032,,1.7685290642352613,,,1
37.30047905567989,-121.9553229,95008,,1.4996752471375474,,,1
37.30047905567989,-121.9543924,95008,,1.4368751479148782,,,1
37.30047905567989,-121.9494295,95008,,1.1048345377769988,,,1
37.30047905567989,-121.9489776,95008,,1.0749398933193113,,,1
37.30054191,-122.0195403,95070,,0.7716279841728332,,,1
37.30054191,-122.013203,95070,,0.7286404619041775,,,1
37.30054191,-122.012478,95070,,0.7402600425564937,,,1
37.30054191,-122.0116961,95070,,0.7563187066841327,,,1
37.30054191,-122.0068941,95070,,0.9206726191416329,,,1
37.30054191,-122.0066063,95070,,0.9333545814348627,,,1
37.30054191,-122.0059436,95070,,0.9634830083434796,,,1
37.30054191,-122.0023205,95051,,1.068757575177826,,,1
37.30054191,-121.9989353,95051,,0.999430303,,,1
37.30054191,-121.9925096,95051,,1.0137501026562379,,,1
37.30054191,-121.9873893,95051,,1.1545229436668918,,,1
37.30054191,-121.9814871,95051,,1.4125796624573015,,,1
37.30054191,-121.9747988,95051,,1.432861772,,,1
37.30054191,-121.9723812,95051,,1.4712611169640974,,,1
37.30054191,-121.9700021,95051,,1.526052197359039,,,1
37.30054191,-121.9669949,95051,,1.6167107576334514,,,1
37.30054191,-121.9660024,95051,,1.6512848727652731,,,1
37.30054191,-121.9631152,95032,,1.7213810622578907,,,1
37.30054191,-121.9617148,95032,,1.7365140342946521,,,1
37.30054191,-121.9571764,95008,,1.6255645058572101,,,1
37.30054191,-121.9537281,95008,,1.3926460345658562,,,1
37.30054191,-121.9498323,95008,,1.1321830367556491,,,1
37.30064861351911,-122.0205322,95070,,0.8036239676888434,,,1
37.30064861351911,-122.0139739,95070,,0.7237893339279808,,,1
37.30064861351911,-122.0090668,95070,,0.837408335,,,1
37.30064861351911,-122.0024081,95051,,1.0675918486273774,,,1
37.30064861351911,-121.9975118,95051,,0.9816302153648526,,,1
37.30064861351911,-121.9954784,95051,,0.9786309642874815,,,1
37.30064861351911,-121.9912645,95051,,1.0350000351853124,,,1
37.30064861351911,-121.98972,95051,,1.0748448833067037,,,1
37.30064861351911,-121.9847584,95051,,1.256770655725261,,,1
37.30064861351911,-121.9788248,95051,,1.4072108360841875,,,1
37.30064861351911,-121.9724591,95051,,1.4659962529809103,,,1
37.30064861351911,-121.9691414,95051,,1.5461442753056802,,,1
37.30064861351911,-121.9659739,95051,,1.6489773750810885,,,1
37.30064861351911,-121.964071,95032,,1.718001963802421,,,1
37.30064861351911,-121.9604334,95032,,1.7587237270605418,,,1
37.30064861351911,-121.958712,95008,,1.7304765971360931,,,1
37.30064861351911,-121.9537939,95008,,1.3979642862227784,,,1
37.30064861351911,-121.9479375,95008,,1.008396857994995,,,1
37.30064861351911,-121.9457046,95008,,0.8635282783121777,,,1
37.30064861351911,-121.9405698,95008,,0.5501744509368466,,,1
37.30064861351911,-121.9345425,95008,,0.32236477889035275,,,1
37.30064861351911,-121.931408,95008,,0.3710241575545845,,,1
37.30285737467109,-122.0200333,95070,,0.8630403837573228,,,1
37.30285737467109,-122.017103,95070,,0.8084222279774842,,,1
37.30285737467109,-122.0127834,95070,,0.8176135702596404,,,1
37.30285737467109,-122.0095728,95070,,0.8916447099928716,,,1
37.30285737467109,-122.0081437,95070,,0.9396874820345196,,,1
37.30285737467109,-122.0026166,95051,,1.0003847249199742,,,1
37.30285737467109,-121.9984143,95051,,0.9095659016554932,,,1
37.30285737467109,-121.9950849,95051,,0.8997813926447605,,,1
37.30285737467109,-121.9943559,95051,,0.9054589155888814,,,1
37.30285737467109,-121.9939976,95051,,0.9092597894590435,,,1
37.30285737467109,-121.9931802,95051,,0.9203679808840984,,,1
37.30285737467109,-121.9901786,95051,,0.9881494981427953,,,1
37.30285737467109,-121.987948,95051,,1.0622127495469271,,,1
37.30285737467109,-121.9874452,95051,,1.0812436112224348,,,1
37.30285737467109,-121.984025,95051,,1.2290758775427066,,,1
37.30285737467109,-121.9826864,95051,,1.2941072563349187,,,1
37.30285737467109,-121.9793411,95051,,1.3276283990887867,,,1
37.30285737467109,-121.976084,95051,,1.3359038640201157,,,1
37.30285737467109,-121.9744121,95051,,1.3547320628113118,,,1
37.30285737467109,-121.9723283,95051,,1.3913322138976711,,,1
37.30285737467109,-121.9679561,95051,,1.5104486594733542,,,1
37.30285737467109,-121.9674622,95051,,1.527080830178283,,,1
37.30497149927326,-122.0173599,95070,,0.8876962746259767,,,1
37.30497149927326,-122.0112639,95070,,0.919686077,,,1
37.30497149927326,-122.0110735,95070,,0.9237656927447413,,,1
37.30497149927326,-122.0065653,95070,,1.0642112849690217,,,1
37.30497149927326,-122.0049427,95051,,1.0180672488221083,,,1
37.30497149927326,-122.000688,95051,,0.8760217678772403,,,1
37.30497149927326,-121.9947377,95051,,0.8252668498501348,,,1
37.30497149927326,-121.9943138,95051,,0.8293459017127216,,,1
37.30497149927326,-121.9913735,95051,,0.8842270377222875,,,1
37.30497149927326,-121.9873176,95051,,1.0232603471707733,,,1
37.30497149927326,-121.9862594,95051,,1.0686874138162095,,,1
37.30497149927326,-121.9840374,95051,,1.1732167342134205,,,1
37.30497149927326,-121.9819763,95051,,1.2726655327526588,,,1
37.30497149927326,-121.9800709,95051,,1.2539296445397123,,,1
37.30497149927326,-121.978246,95051,,1.248800779378513,,,1
37.30497149927326,-121.9727905,95051,,1.3079616354207535,,,1
37.30497149927326,-121.9698067,95051,,1.3833726961874142,,,1
37.30497149927326,-121.9663624,95051,,1.5012353904507494,,,1
37.30497149927326,-121.9628381,95051,,1.6488937633481675,,,1
37.30497149927326,-121.9572833,95008,,1.6718292027399424,,,1
37.30497149927326,-121.9565322,95008,,1.6221732278647871,,,1
