POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,FAKE_OR_SYNTH,POLE_CRITICALITY_LABELED,POLE_CRITICALITY_CALC
37.29810702197494,-121.9596214,95032,0.2202412303802802,0.3011971467963563,1,0.3333333333333333,1,,
37.30047905567989,-121.9664577,95051,0.4769040345517749,0.3006365640443675,0,0.3333333333333333,1,,
37.30851986016577,-121.9924486,95051,0.4769040345517749,0.2995944427527764,0,1,1,,
37.30497149927326,-122.0112639,95070,0.2687682151760946,0.2994606068446278,1,0.3333333333333333,1,,
37.2795579,-121.9594172,95032,0.2202412303802802,0.2989857959551342,1,1,1,,
37.28998653212473,-122.0037534,95070,0.2687682151760946,0.2986168913963088,1,1,1,,
37.29738879340449,-121.9965805,95051,0.4769040345517749,0.2981067813363038,0,0.6666666666666666,1,,
37.30285737467109,-121.9950849,95051,0.4769040345517749,0.2970875163904382,0,0.6666666666666666,1,,
37.29899464155224,-121.956237,95008,0.3973102988166719,0.2969402053436523,0,0.3333333333333333,1,,
37.285707212548765,-121.9681649,95032,0.2202412303802802,0.2968071159341308,1,0.6666666666666666,1,,
37.294506375045785,-122.016686,95070,0.2687682151760946,0.296415273,1,0.6666666666666666,1,,
37.29899464155224,-121.9599711,95032,0.2202412303802802,0.296168955,1,0.3333333333333333,1,,
37.30285737467109,-121.9943559,95051,0.4769040345517749,0.2961177265234308,0,0.3333333333333333,1,,
37.299185767367966,-121.9974636,95051,0.4769040345517749,0.2951988764096296,0,0.6666666666666666,1,,
37.28312774982139,-121.9634813,95032,0.2202412303802802,0.2951410437085686,1,0.3333333333333333,1,,
37.29180839745155,-121.9913894,95051,0.4769040345517749,0.2946371430418368,0,1,1,,
37.30285737467109,-121.9984143,95051,0.4769040345517749,0.2943702176249652,0,0.3333333333333333,1,,
37.28998653212473,-122.0065505,95070,0.2687682151760946,0.2936410882474843,1,0.6666666666666666,1,,
37.30047905567989,-121.9695423,95051,0.4769040345517749,0.2931710682536683,0,1,1,,
37.29899464155224,-121.9774102,95051,0.4769040345517749,0.2927800023967721,0,0.3333333333333333,1,,
37.29738879340449,-121.9915585,95051,0.4769040345517749,0.2927775645866904,0,0.6666666666666666,1,,
37.2767965,-122.0170435,95070,0.2687682151760946,0.292277871,1,0.3333333333333333,0,,
37.27090345,-122.0207343,95070,0.2687682151760946,0.2922661586728915,1,0.6666666666666666,0,,
37.294506375045785,-122.0177152,95070,0.2687682151760946,0.2917799787803766,1,0.3333333333333333,1,,
37.30851986016577,-122.0021441,95051,0.4769040345517749,0.2917233017290099,0,0.3333333333333333,1,,
37.29899464155224,-121.9712997,95051,0.4769040345517749,0.2906674308374043,0,1,1,,
37.30047905567989,-121.9709377,95051,0.4769040345517749,0.2904407583463707,0,0.3333333333333333,1,,
37.2785666,-122.0230772,95070,0.2687682151760946,0.2903700354991984,1,0.6666666666666666,0,,
37.299185767367966,-122.0009642,95051,0.4769040345517749,0.2888748022426644,0,0.6666666666666666,1,,
37.30497149927326,-122.0173599,95070,0.2687682151760946,0.2872020950681143,1,0.6666666666666666,1,,
37.29899464155224,-121.9795277,95051,0.4769040345517749,0.2871383632237696,0,1,1,,
37.29180839745155,-121.9906506,95051,0.4769040345517749,0.2871164163617544,0,0.3333333333333333,1,,
37.30047905567989,-121.9773635,95051,0.4769040345517749,0.2869903189045755,0,0.6666666666666666,1,,
37.29738879340449,-121.9972767,95051,0.4769040345517749,0.286795729,0,0.3333333333333333,1,,
37.299185767367966,-121.9989416,95051,0.4769040345517749,0.2859775431011586,0,1,1,,
37.29180839745155,-121.9957094,95051,0.4769040345517749,0.2853548964217602,0,0.3333333333333333,1,,
37.294506375045785,-122.0192713,95070,0.2687682151760946,0.285338236,1,0.3333333333333333,1,,
37.30047905567989,-121.9774605,95051,0.4769040345517749,0.284105366,0,1,1,,
37.28998653212473,-122.0128469,95070,0.2687682151760946,0.2832095228017245,1,0.3333333333333333,1,,
37.30497149927326,-121.9913735,95051,0.4769040345517749,0.2828615710059824,0,0.3333333333333333,1,,
37.28168967616788,-122.0159186,95070,0.2687682151760946,0.2828566160562723,1,0.3333333333333333,1,,
37.294506375045785,-121.9934579,95051,0.4769040345517749,0.2828206747409121,0,1,1,,
37.2780842,-122.0231375,95070,0.2687682151760946,0.2823123125644547,1,0.6666666666666666,0,,
37.30497149927326,-122.000688,95051,0.4769040345517749,0.2821625468038235,0,1,1,,
37.28863590103395,-121.9698378,95032,0.2202412303802802,0.2818620512083711,1,0.3333333333333333,1,,
37.29362984805555,-121.9822742,95051,0.4769040345517749,0.281776627,0,1,1,,
37.299185767367966,-122.0001791,95051,0.4769040345517749,0.2817610672092658,0,0.6666666666666666,1,,
37.2795579,-121.9598291,95032,0.2202412303802802,0.2808097295272556,1,0.3333333333333333,1,,
37.29738879340449,-121.9860742,95051,0.4769040345517749,0.2801274314680387,0,0.3333333333333333,1,,
37.30047905567989,-121.9847882,95051,0.4769040345517749,0.2786412673033495,0,0.6666666666666666,1,,
37.30047905567989,-121.9790161,95051,0.4769040345517749,0.2783844719227706,0,0.3333333333333333,1,,
37.294506375045785,-121.9750673,95032,0.2202412303802802,0.2782747483341989,1,0.3333333333333333,1,,
37.28821094727278,-121.9915775,95051,0.4769040345517749,0.2781340152408304,0,1,1,,
37.28312774982139,-121.9641137,95032,0.2202412303802802,0.2780811832443486,1,1,1,,
37.299185767367966,-122.0026931,95070,0.2687682151760946,0.2780572781332203,1,0.3333333333333333,1,,
37.30285737467109,-122.0081437,95070,0.2687682151760946,0.2776873570336073,1,0.3333333333333333,1,,
37.30285737467109,-122.0026166,95051,0.4769040345517749,0.2769146045627903,0,0.6666666666666666,1,,
37.29738879340449,-121.9738842,95051,0.4769040345517749,0.2768832547239195,0,1,1,,
37.285707212548765,-121.9296438,95008,0.3973102988166719,0.2766453064709794,0,1,1,,
37.285707212548765,-121.9975929,95070,0.2687682151760946,0.2759358182196317,1,0.3333333333333333,1,,
37.29738879340449,-121.9728856,95051,0.4769040345517749,0.2753393652977237,0,0.3333333333333333,1,,
37.29362984805555,-121.9587466,95032,0.2202412303802802,0.2751449555095134,1,0.3333333333333333,1,,
37.30064861351911,-121.9724591,95051,0.4769040345517749,0.2747237580727127,0,0.3333333333333333,1,,
37.30064861351911,-121.9788248,95051,0.4769040345517749,0.2744993043917248,0,0.3333333333333333,1,,
37.29608938792425,-121.9789385,95051,0.4769040345517749,0.2740746270447036,0,0.3333333333333333,1,,
37.2795579,-121.964513,95032,0.2202412303802802,0.2740741927161564,1,0.3333333333333333,1,,
37.29738879340449,-121.9859682,95051,0.4769040345517749,0.2734924149964376,0,0.6666666666666666,1,,
37.29362984805555,-121.9886419,95051,0.4769040345517749,0.2734403850943815,0,1,1,,
37.29810702197494,-121.9600532,95032,0.2202412303802802,0.2734112297204737,1,1,1,,
37.30064861351911,-121.9691414,95051,0.4769040345517749,0.2732672078458593,0,0.3333333333333333,1,,
37.30064861351911,-121.9659739,95051,0.4769040345517749,0.2731986579071475,0,1,1,,
37.2795579,-121.9539787,95032,0.2202412303802802,0.2731176465536238,1,1,1,,
37.29738879340449,-121.9797593,95051,0.4769040345517749,0.272540143,0,0.3333333333333333,1,,
37.29362984805555,-121.9914221,95051,0.4769040345517749,0.2724162954605503,0,1,1,,
37.2761554,-122.0146761,95070,0.2687682151760946,0.2717186768932718,1,0.6666666666666666,0,,
37.299185767367966,-122.008831,95070,0.2687682151760946,0.2708719914335709,1,1,1,,
37.30851986016577,-122.0035075,95051,0.4769040345517749,0.2707834825924892,0,0.6666666666666666,1,,
37.29738879340449,-121.9774598,95051,0.4769040345517749,0.2706466188821981,0,0.6666666666666666,1,,
37.28821094727278,-121.9916712,95051,0.4769040345517749,0.270640606,0,1,1,,
37.29180839745155,-122.0138652,95070,0.2687682151760946,0.2691409798250823,1,0.3333333333333333,1,,
37.30285737467109,-122.0095728,95070,0.2687682151760946,0.2685371434115105,1,0.3333333333333333,1,,
37.285707212548765,-121.9892108,95051,0.4769040345517749,0.268256454,0,0.3333333333333333,1,,
37.2786442,-122.0170232,95070,0.2687682151760946,0.2680898462674519,1,0.3333333333333333,0,,
37.28312774982139,-121.9655457,95032,0.2202412303802802,0.2677707593484444,1,0.3333333333333333,1,,
37.285707212548765,-121.9236807,95008,0.3973102988166719,0.2677574735027307,0,0.6666666666666666,1,,
37.30285737467109,-121.9674622,95051,0.4769040345517749,0.2674306227137023,0,1,1,,
37.30497149927326,-122.0049427,95051,0.4769040345517749,0.2673673653168741,0,0.3333333333333333,1,,
37.29362984805555,-121.9964758,95051,0.4769040345517749,0.2672803868911068,0,0.6666666666666666,1,,
37.299185767367966,-122.015265,95070,0.2687682151760946,0.2671127879285702,1,1,1,,
37.29899464155224,-122.0029307,95070,0.2687682151760946,0.2668508502126135,1,0.6666666666666666,1,,
37.28863590103395,-121.9751467,95032,0.2202412303802802,0.2667800327734315,1,0.3333333333333333,1,,
37.30851986016577,-121.9884254,95051,0.4769040345517749,0.2664742854117927,0,1,1,,
37.30851986016577,-122.0053858,95051,0.4769040345517749,0.266462113,0,0.6666666666666666,1,,
37.30757066268008,-121.9605941,95051,0.4769040345517749,0.2664212896393743,0,1,1,,
37.29180839745155,-121.9840365,95051,0.4769040345517749,0.2660327407875257,0,0.6666666666666666,1,,
37.30757066268008,-121.966289,95051,0.4769040345517749,0.2657810063810735,0,1,1,,
37.30054191,-121.9925096,95051,0.4769040345517749,0.2655816391266213,0,0.3333333333333333,1,,
37.29180839745155,-121.9829285,95051,0.4769040345517749,0.2648229824213677,0,1,1,,
37.2768026,-122.0170616,95070,0.2687682151760946,0.2645020523849776,1,0.3333333333333333,0,,
37.2803671,-122.014639,95070,0.2687682151760946,0.2627130724020132,1,0.6666666666666666,0,,
37.2792909,-122.0207976,95070,0.2687682151760946,0.2625412934917759,1,1,0,,
37.2786434,-122.0169232,95070,0.2687682151760946,0.2625246765337435,1,0.3333333333333333,0,,
37.29738879340449,-121.9507834,95008,0.3973102988166719,0.2624604589240847,0,1,1,,
37.2759486,-122.0166566,95070,0.2687682151760946,0.2623640869035229,1,1,0,,
37.28168967616788,-121.9855373,95032,0.2202412303802802,0.2613001091182726,1,0.3333333333333333,1,,
37.30047905567989,-122.0147355,95070,0.2687682151760946,0.2609304629701852,1,0.6666666666666666,1,,
37.28312774982139,-121.9658901,95032,0.2202412303802802,0.260544884,1,0.6666666666666666,1,,
37.29738879340449,-121.955024,95008,0.3973102988166719,0.260499005,0,1,1,,
37.30054191,-122.012478,95070,0.2687682151760946,0.2597212182791518,1,1,1,,
37.285707212548765,-121.9374106,95008,0.3973102988166719,0.2592726848816759,0,1,1,,
37.2768445,-122.0159938,95070,0.2687682151760946,0.2585397753064489,1,1,0,,
37.30851986016577,-122.0109769,95070,0.2687682151760946,0.2583605061142398,1,1,1,,
37.2795579,-121.9675657,95032,0.2202412303802802,0.2571883729512983,1,0.6666666666666666,1,,
37.2795579,-121.9701014,95032,0.2202412303802802,0.2571262503264412,1,0.3333333333333333,1,,
37.2795579,-121.9744865,95032,0.2202412303802802,0.2569461346974025,1,1,1,,
37.28312774982139,-121.9715694,95032,0.2202412303802802,0.2567282563272933,1,0.3333333333333333,1,,
37.29180839745155,-122.0077142,95070,0.2687682151760946,0.2562949517423655,1,0.3333333333333333,1,,
37.30497149927326,-122.0110735,95070,0.2687682151760946,0.2562089217786275,1,0.6666666666666666,1,,
37.2795659,-122.0214041,95070,0.2687682151760946,0.2562010332817078,1,0.3333333333333333,0,,
37.2796796,-122.0145437,95070,0.2687682151760946,0.2560763187931907,1,0.3333333333333333,0,,
37.28863590103395,-121.9813154,95032,0.2202412303802802,0.2557179664163934,1,1,1,,
37.2795579,-122.021372,95070,0.2687682151760946,0.2555513525575755,1,0.6666666666666666,0,,
37.28863590103395,-121.9564142,95032,0.2202412303802802,0.2539779779372733,1,1,1,,
37.29899464155224,-121.9861406,95051,0.4769040345517749,0.2538949762591094,0,0.6666666666666666,1,,
37.28821094727278,-121.9546855,95008,0.3973102988166719,0.2532443126160958,0,0.3333333333333333,1,,
37.28821094727278,-122.0195862,95070,0.2687682151760946,0.2531588297901292,1,0.6666666666666666,1,,
37.285707212548765,-121.9630836,95032,0.2202412303802802,0.2529772050272902,1,1,1,,
37.30757066268008,-121.9691253,95051,0.4769040345517749,0.2528209296155115,0,1,1,,
37.29608938792425,-122.0076438,95070,0.2687682151760946,0.2528107433138651,1,1,1,,
37.285707212548765,-121.9910889,95051,0.4769040345517749,0.2527366364186545,0,0.6666666666666666,1,,
37.29362984805555,-121.9609228,95032,0.2202412303802802,0.2527299741292216,1,0.6666666666666666,1,,
37.2762184,-122.0144616,95070,0.2687682151760946,0.2526855675603119,1,0.6666666666666666,0,,
37.30047905567989,-122.0092043,95070,0.2687682151760946,0.2525764673548568,1,1,1,,
37.28312774982139,-121.988599,95051,0.4769040345517749,0.252387747,0,0.6666666666666666,1,,
37.2795579,-121.988956,95051,0.4769040345517749,0.2521203435939452,0,1,1,,
37.29810702197494,-121.964688,95032,0.2202412303802802,0.2512321755640508,1,0.3333333333333333,1,,
37.30054191,-122.013203,95070,0.2687682151760946,0.2511610926443875,1,0.6666666666666666,1,,
37.29608938792425,-121.9845807,95051,0.4769040345517749,0.2511288982619272,0,0.3333333333333333,1,,
37.28998653212473,-122.0175883,95070,0.2687682151760946,0.2499095933357608,1,0.6666666666666666,1,,
37.30285737467109,-122.0127834,95070,0.2687682151760946,0.2494483563158299,1,0.6666666666666666,1,,
37.2795579,-121.9954484,95070,0.2687682151760946,0.2493362050435673,1,0.3333333333333333,1,,
37.294506375045785,-122.0107829,95070,0.2687682151760946,0.2488602735358558,1,0.6666666666666666,1,,
37.2768258,-122.0144954,95070,0.2687682151760946,0.2485553681702075,1,0.6666666666666666,0,,
37.29899464155224,-121.9899802,95051,0.4769040345517749,0.2474883458030817,0,1,1,,
37.2777961,-122.0231083,95070,0.2687682151760946,0.2461159486292851,1,0.3333333333333333,0,,
37.29362984805555,-121.9612485,95032,0.2202412303802802,0.2458426656542943,1,1,1,,
37.2777943,-122.0225769,95070,0.2687682151760946,0.2435727935109294,1,1,0,,
37.28998653212473,-121.982439,95051,0.4769040345517749,0.2430781732757598,0,0.3333333333333333,1,,
37.2776216,-122.0163341,95070,0.2687682151760946,0.2423458151937427,1,1,0,,
37.29362984805555,-121.9633506,95032,0.2202412303802802,0.2422996307417814,1,1,1,,
37.29608938792425,-122.0025432,95070,0.2687682151760946,0.242236271,1,0.6666666666666666,1,,
37.30497149927326,-121.9873176,95051,0.4769040345517749,0.2419028923180184,0,0.3333333333333333,1,,
37.30054191,-122.0195403,95070,0.2687682151760946,0.2418814818079029,1,0.6666666666666666,1,,
37.285707212548765,-122.0156579,95070,0.2687682151760946,0.2415896112916601,1,1,1,,
37.30285737467109,-121.9901786,95051,0.4769040345517749,0.2408369255562924,0,0.3333333333333333,1,,
37.29899464155224,-121.953034,95008,0.3973102988166719,0.2407653105322178,0,1,1,,
37.29362984805555,-121.9672694,95032,0.2202412303802802,0.2407423781604732,1,0.6666666666666666,1,,
37.2776195,-122.0151656,95070,0.2687682151760946,0.2404317033982731,1,1,0,,
37.294506375045785,-121.9891903,95051,0.4769040345517749,0.2400698136670608,0,1,1,,
37.2776272,-122.0157497,95070,0.2687682151760946,0.2396418049182574,1,0.3333333333333333,0,,
37.285707212548765,-121.9419646,95008,0.3973102988166719,0.2393890636628595,0,1,1,,
37.29810702197494,-121.968819,95032,0.2202412303802802,0.237041545,1,0.6666666666666666,1,,
37.28821094727278,-122.0169681,95070,0.2687682151760946,0.2365378226436292,1,0.6666666666666666,1,,
37.30047905567989,-121.9885193,95051,0.4769040345517749,0.2363992750095794,0,0.3333333333333333,1,,
37.2777961,-122.0220298,95070,0.2687682151760946,0.2358201732367154,1,1,0,,
37.30047905567989,-121.9933314,95051,0.4769040345517749,0.2356556850959774,0,1,1,,
37.30851986016577,-122.0117867,95070,0.2687682151760946,0.235539917,1,0.6666666666666666,1,,
37.30285737467109,-122.017103,95070,0.2687682151760946,0.2354416918598592,1,1,1,,
37.29608938792425,-121.95032,95008,0.3973102988166719,0.2352049675812684,0,0.3333333333333333,1,,
37.29608938792425,-121.985462,95051,0.4769040345517749,0.234777574,0,0.3333333333333333,1,,
37.30497149927326,-122.0065653,95070,0.2687682151760946,0.234477089,1,0.6666666666666666,1,,
37.29362984805555,-121.9685237,95032,0.2202412303802802,0.2344344683916525,1,1,1,,
37.30047905567989,-122.0073567,95070,0.2687682151760946,0.2341091546649543,1,1,1,,
37.30757066268008,-122.0136877,95070,0.2687682151760946,0.2332976703027683,1,0.3333333333333333,1,,
37.29608938792425,-122.0130191,95070,0.2687682151760946,0.2321314678559664,1,1,1,,
37.30757066268008,-122.0115176,95070,0.2687682151760946,0.2318409071929633,1,1,1,,
37.30497149927326,-121.9862594,95051,0.4769040345517749,0.2314678128847522,0,1,1,,
37.28998653212473,-121.9875541,95051,0.4769040345517749,0.2313244184539797,0,0.6666666666666666,1,,
37.30497149927326,-121.9840374,95051,0.4769040345517749,0.2310261067040499,0,1,1,,
37.29738879340449,-121.9602637,95032,0.2202412303802802,0.2303996280928597,1,0.3333333333333333,1,,
37.28168967616788,-122.0137783,95070,0.2687682151760946,0.2303967548979322,1,0.3333333333333333,1,,
37.30064861351911,-121.9847584,95051,0.4769040345517749,0.2297998106689098,0,1,1,,
37.28312774982139,-122.0189932,95070,0.2687682151760946,0.2297777821559184,1,1,1,,
37.28821094727278,-121.9521044,95008,0.3973102988166719,0.2284095728041497,0,1,1,,
37.2795579,-121.9787602,95032,0.2202412303802802,0.2280754584709292,1,0.3333333333333333,1,,
37.28821094727278,-121.9579513,95032,0.2202412303802802,0.2274085770176765,1,1,1,,
37.30047905567989,-122.0042391,95070,0.2687682151760946,0.2272689787040696,1,0.3333333333333333,1,,
37.29738879340449,-121.9599255,95032,0.2202412303802802,0.2268739639126807,1,0.6666666666666666,1,,
37.30054191,-122.0116961,95070,0.2687682151760946,0.2263284211813464,1,1,1,,
37.30285737467109,-121.9679561,95051,0.4769040345517749,0.2259227514835178,0,1,1,,
37.29738879340449,-121.9591477,95032,0.2202412303802802,0.2259088291948448,1,0.6666666666666666,1,,
37.299185767367966,-121.9920423,95051,0.4769040345517749,0.2254062092202382,0,1,1,,
37.299185767367966,-121.9639199,95032,0.2202412303802802,0.2253981984650131,1,0.3333333333333333,1,,
37.30757066268008,-121.9718232,95051,0.4769040345517749,0.2246193585992146,0,1,1,,
37.29180839745155,-122.0037682,95070,0.2687682151760946,0.2245583678526396,1,1,1,,
37.285707212548765,-121.9431663,95008,0.3973102988166719,0.2243429406766957,0,0.6666666666666666,1,,
37.29362984805555,-121.9998436,95070,0.2687682151760946,0.223472284,1,1,1,,
37.28998653212473,-121.9925167,95051,0.4769040345517749,0.2232209396621277,0,0.3333333333333333,1,,
37.29608938792425,-122.0189223,95070,0.2687682151760946,0.2229102276439594,1,0.3333333333333333,1,,
37.29362984805555,-121.9750516,95032,0.2202412303802802,0.2221970553483295,1,0.3333333333333333,1,,
37.2795579,-121.9975566,95070,0.2687682151760946,0.2219484794567028,1,1,1,,
37.2776032,-122.0146409,95070,0.2687682151760946,0.2219302696133447,1,0.6666666666666666,0,,
37.299185767367966,-121.9861696,95051,0.4769040345517749,0.220453763,0,0.3333333333333333,1,,
37.28168967616788,-121.9906291,95070,0.2687682151760946,0.2203949383318926,1,0.3333333333333333,1,,
37.30851986016577,-121.9858154,95051,0.4769040345517749,0.220153599,0,1,1,,
37.29608938792425,-121.9909321,95051,0.4769040345517749,0.2199262538497518,0,1,1,,
37.294506375045785,-121.9863035,95051,0.4769040345517749,0.2198041327969803,0,0.3333333333333333,1,,
37.294506375045785,-122.0042816,95070,0.2687682151760946,0.2193212163118573,1,0.6666666666666666,1,,
37.29608938792425,-121.9916046,95051,0.4769040345517749,0.2183756245453936,0,1,1,,
37.29899464155224,-122.0090149,95070,0.2687682151760946,0.2173272591510548,1,0.6666666666666666,1,,
37.28863590103395,-121.9958347,95070,0.2687682151760946,0.217129088,1,0.6666666666666666,1,,
37.29899464155224,-121.9941333,95051,0.4769040345517749,0.2168434499419725,0,1,1,,
37.29899464155224,-121.9965092,95051,0.4769040345517749,0.2143522960438301,0,0.3333333333333333,1,,
37.29608938792425,-122.0208775,95070,0.2687682151760946,0.2140485621369971,1,0.6666666666666666,1,,
37.2791201,-122.0169299,95070,0.2687682151760946,0.2129196872165982,1,0.6666666666666666,0,,
37.28312774982139,-122.0147021,95070,0.2687682151760946,0.2128361843351461,1,0.3333333333333333,1,,
37.30064861351911,-121.98972,95051,0.4769040345517749,0.2120737586790789,0,0.6666666666666666,1,,
37.29810702197494,-121.9698493,95051,0.4769040345517749,0.2117750874976242,0,0.6666666666666666,1,,
37.29738879340449,-121.9632039,95032,0.2202412303802802,0.2116856465198192,1,1,1,,
37.294506375045785,-121.9993336,95070,0.2687682151760946,0.2113040077001435,1,0.3333333333333333,1,,
37.30054191,-121.9873893,95051,0.4769040345517749,0.2111043155736602,0,0.3333333333333333,1,,
37.277612,-122.0171002,95070,0.2687682151760946,0.2099277565159308,1,0.6666666666666666,0,,
37.28998653212473,-121.9952944,95051,0.4769040345517749,0.2098759753848905,0,0.6666666666666666,1,,
37.28312774982139,-121.9916682,95070,0.2687682151760946,0.2096401286267542,1,1,1,,
37.29608938792425,-121.9516144,95008,0.3973102988166719,0.2083894789609983,0,0.6666666666666666,1,,
37.28312774982139,-121.9754498,95032,0.2202412303802802,0.2081679041543347,1,1,1,,
37.285707212548765,-121.9491126,95008,0.3973102988166719,0.2080386181556312,0,0.3333333333333333,1,,
37.29810702197494,-121.974871,95051,0.4769040345517749,0.2070030458440335,0,1,1,,
37.29810702197494,-121.9780979,95051,0.4769040345517749,0.2062827360251366,0,0.3333333333333333,1,,
37.30047905567989,-121.9970566,95051,0.4769040345517749,0.20590632,0,0.3333333333333333,1,,
37.285707212548765,-121.9604665,95032,0.2202412303802802,0.2039640463659926,1,1,1,,
37.299185767367966,-121.9826598,95051,0.4769040345517749,0.2037690547541713,0,0.6666666666666666,1,,
37.30064861351911,-121.9975118,95051,0.4769040345517749,0.2036284027168542,0,1,1,,
37.30285737467109,-122.0200333,95070,0.2687682151760946,0.2035472746272714,1,0.6666666666666666,1,,
37.29180839745155,-122.0032118,95070,0.2687682151760946,0.2034552758283791,1,0.6666666666666666,1,,
37.29608938792425,-121.9519983,95008,0.3973102988166719,0.2030812666091455,0,1,1,,
37.30285737467109,-121.9723283,95051,0.4769040345517749,0.2022714310739334,0,1,1,,
37.29608938792425,-121.9573979,95008,0.3973102988166719,0.2014659868413851,0,0.3333333333333333,1,,
37.2795579,-121.9842032,95032,0.2202412303802802,0.2011797537701651,1,0.3333333333333333,1,,
37.28168967616788,-121.9825733,95032,0.2202412303802802,0.1988176864958445,1,1,1,,
37.2777081,-122.0176795,95070,0.2687682151760946,0.1984974871256666,1,0.6666666666666666,0,,
37.285707212548765,-121.9531547,95008,0.3973102988166719,0.1982747975390807,0,1,1,,
37.30047905567989,-122.0026398,95051,0.4769040345517749,0.197775512,0,0.6666666666666666,1,,
37.30047905567989,-122.0025453,95051,0.4769040345517749,0.1973557230444752,0,1,1,,
37.30757066268008,-122.0048461,95051,0.4769040345517749,0.1971274438474505,0,0.6666666666666666,1,,
37.28168967616788,-122.011514,95070,0.2687682151760946,0.1970286210437245,1,0.3333333333333333,1,,
37.294506375045785,-121.9414237,95008,0.3973102988166719,0.1963906173839064,0,0.6666666666666666,1,,
37.29362984805555,-122.0147542,95070,0.2687682151760946,0.1956427031141667,1,0.3333333333333333,1,,
37.29810702197494,-122.001449,95051,0.4769040345517749,0.1954523805871042,0,0.3333333333333333,1,,
37.30757066268008,-121.9995789,95051,0.4769040345517749,0.1945952986592026,0,1,1,,
37.30064861351911,-121.9912645,95051,0.4769040345517749,0.1945705121579788,0,0.3333333333333333,1,,
37.29362984805555,-121.9764668,95032,0.2202412303802802,0.1943784155210537,1,1,1,,
37.29362984805555,-122.0170253,95070,0.2687682151760946,0.1943140702742241,1,0.6666666666666666,1,,
37.28821094727278,-122.0104479,95070,0.2687682151760946,0.1942116691480866,1,0.6666666666666666,1,,
37.30064861351911,-122.0024081,95051,0.4769040345517749,0.1941242639023316,0,0.3333333333333333,1,,
37.30851986016577,-121.9652343,95051,0.4769040345517749,0.1941040413776671,0,0.3333333333333333,1,,
37.30285737467109,-121.9793411,95051,0.4769040345517749,0.1938737153578549,0,0.3333333333333333,1,,
