SUB_LAT,SUB_LONG,SUB_ZIPCODE,SUB_STATE
43.15983955,-89.0319928,53559,WI
43.12782066,-88.46061316,53066,WI
43.10593798,-88.35806058,53029,WI
43.08974328,-90.88034686,53826,WI
43.05439384,-89.50950194,53719,WI
43.29907,-95.150569,51351,IA
43.03536877,-91.12187453,53821,WI
43.12533956,-90.99012032,53826,WI
43.21185472,-93.83124548,50423,IA
43.05674165,-92.69015915,50616,IA
43.02387132,-91.17496048,52157,IA
43.06843922,-92.32405524,50659,IA
43.27940353,-92.81071467,50461,IA
43.05126586,-92.94719661,50468,IA
43.16080305,-95.2559962,51338,IA
43.31263025,-93.75436098,50436,IA
43.23920581,-91.23010614,52146,IA
43.20264213,-91.15700024,52146,IA
43.23909785,-91.26283129,52170,IA
43.36058726,-93.40719775,50446,IA
43.25418691,-93.29170515,50456,IA
43.05678796,-95.68755796,51245,IA
43.07472684,-93.43743612,50428,IA
43.29840015,-91.49282184,52172,IA
43.32572698,-95.14662936,51351,IA
43.32613,-95.122289,51351,IA
43.33484107,-95.11143374,51351,IA
43.32828357,-95.22861529,51351,IA
43.328321,-95.228983,51351,IA
43.021128,-91.210541,52157,IA
43.02111337,-91.2103873,52157,IA
43.12423884,-95.14137168,51301,IA
43.149021,-95.121109,51301,IA
43.176407,-95.141681,51301,IA
43.148242,-95.170249,51301,IA
43.147963,-95.191113,51301,IA
43.146193,-95.170905,51301,IA
41.69272219,-87.52313881,60617,IN
41.69872085,-87.52344552,60617,IN
41.6898603,-87.52315487,60617,IN
41.66347296,-87.51680269,46320,IN
41.68143307,-87.52151456,46320,IN
41.6621625,-87.51720969,46320,IN
41.63680105,-87.46793673,46312,IN
41.63134401,-87.42174241,46406,IN
41.61026699,-87.47314575,46320,IN
41.60082101,-87.46628626,46323,IN
41.59987518,-87.46627912,46323,IN
41.44090694,-86.97370633,46383,IN
41.17237345,-87.00699431,46392,IN
41.07057198,-87.15157529,47978,IN
41.49381958,-87.82095097,60423,IL
41.49374462,-87.82110802,60423,IL
41.17906249,-87.85522973,60914,IL
41.49245736,-87.8532638,60423,IL
41.80037032,-87.82396646,60525,IL
39.463783,-90.572068,62050,IL
41.80046534,-87.82374793,60525,IL
41.80116299,-87.82204846,60525,IL
41.807093,-87.79138571,60402,IL
41.80709849,-87.79110786,60402,IL
41.43241643,-87.58479524,60417,IL
41.43232542,-87.58446515,60417,IL
41.43247013,-87.61995125,60417,IL
41.43240752,-87.6194236,60417,IL
41.44010553,-87.75094521,60484,IL
41.43990013,-87.75068015,60484,IL
41.44168813,-87.75272935,60484,IL
41.44198427,-87.75311508,60484,IL
41.49145464,-87.74353627,60471,IL
41.4915507,-87.74366452,60471,IL
41.48556842,-87.66944708,60466,IL
41.48554934,-87.66966063,60466,IL
41.54803497,-87.56812295,46140,IL
41.58793004,-87.55552586,60438,IL
41.58805994,-87.55517126,60438,IL
41.63318104,-87.544348,60633,IL
39.454202,-90.619173,62361,IL
41.63595988,-87.54710363,60633,IL
41.72006702,-87.54401868,60617,IL
41.81083143,-87.77459863,60402,IL
41.6632462,-87.61627468,60628,IL
41.6395754,-87.73328684,60445,IL
41.63947529,-87.73330115,60445,IL
41.63853482,-87.80771326,60462,IL
41.6384287,-87.80792313,60462,IL
41.65101613,-87.69962414,60472,IL
41.67409128,-87.53688217,60633,IL
41.67382481,-87.53736744,60633,IL
41.63830162,-87.80883566,60462,IL
41.63814983,-87.80908312,60462,IL
41.77251972,-87.84926109,60525,IL
41.77256242,-87.84922531,60525,IL
41.66364031,-87.41669023,46312,IN
41.6747832,-87.41860707,18507,IN
41.6759442,-87.42016598,46312,IN
41.67705701,-87.42178127,42701,IN
41.63082254,-87.42445881,46406,IN
39.463317,-90.653148,62361,IL
41.61970954,-87.15796811,46368,IN
41.6170125,-87.15893297,46368,IN
41.52037085,-87.01457802,46383,IN
41.6492679,-86.92948453,46360,IN
41.61026614,-87.44295258,46323,IN
41.6048852,-87.4388065,46323,IN
41.8075572,-87.78666141,60402,IL
41.64828377,-87.62311689,60827,IL
41.64837989,-87.623175,60827,IL
41.90111558,-87.65383046,60642,IL
41.87439834,-87.69090091,60612,IL
41.72405253,-87.5883614,60619,IL
41.12628794,-88.84853282,61364,IL
41.28868873,-88.66433889,61341,IL
41.28898596,-88.66508571,61341,IL
41.29947863,-88.41720748,60450,IL
41.80560814,-88.4330424,60554,IL
41.39475964,-88.28560639,60450,IL
41.39460867,-88.28558692,60450,IL
41.41072026,-88.29464377,60447,IL
39.462288,-90.532645,62050,IL
41.4817333,-88.1789388,60436,IL
41.48188116,-88.17891913,60436,IL
41.4914637,-88.10955538,60436,IL
41.49136376,-88.10908186,60436,IL
41.49130822,-87.92229817,60451,IL
41.4913453,-87.92159093,60451,IL
41.55184749,-88.13059277,60435,IL
41.55209291,-88.13037885,60435,IL
41.56360318,-88.13105834,60403,IL
41.5106039,-88.13000739,60436,IL
41.49590308,-88.13288908,60436,IL
41.49585944,-88.13315773,60436,IL
41.56473607,-88.08763894,60403,IL
41.63251689,-88.07349491,60441,IL
41.49158929,-87.90231047,60448,IL
41.71858968,-87.92278774,60527,IL
41.69550772,-87.97062924,60439,IL
41.69563544,-87.9702492,60439,IL
41.68628521,-88.48331496,60545,IL
41.47669597,-88.25333384,60447,IL
39.484496,-90.402841,62082,IL
41.477129,-88.25301828,60447,IL
41.47772346,-88.25243282,60447,IL
41.47810052,-88.25213627,60447,IL
41.62865099,-87.93587949,60491,IL
41.62802246,-87.93573256,60491,IL
41.61623226,-88.14692472,60446,IL
41.86800723,-88.2236243,60185,IL
41.86830597,-88.22462748,60185,IL
41.86797675,-88.22349368,60185,IL
41.8685592,-88.22393465,60185,IL
41.70289605,-88.21003428,60564,IL
41.7027954,-88.20936666,60564,IL
41.70365537,-88.16620381,60565,IL
41.70354883,-88.16592485,60565,IL
41.70252066,-88.23557724,60585,IL
41.70228799,-88.23556953,60585,IL
41.71357055,-88.0969413,60440,IL
41.71380409,-88.0969537,60440,IL
41.85174183,-87.93457068,60523,IL
41.85150516,-87.93509416,60523,IL
41.74910557,-88.07176626,60540,IL
41.77620709,-88.23286999,60504,IL
41.82139748,-88.21655831,60555,IL
41.82150647,-88.2158806,60555,IL
41.82207483,-88.21583931,60555,IL
41.82228009,-88.21722806,60555,IL
40.99979093,-88.52768136,60460,IL
41.31584822,-88.85654091,61350,IL
41.35361575,-88.8465798,61350,IL
41.82518618,-88.86002361,60550,IL
41.82622102,-88.85994966,60550,IL
41.89155416,-88.28888497,60134,IL
39.97080697,-89.19489722,62548,IL
39.95807595,-89.20263881,62548,IL
40.16458622,-89.35893428,62656,IL
40.16421859,-89.35840961,62656,IL
40.16523433,-89.36794648,62656,IL
39.99190368,-87.69825994,61817,IL
39.93651399,-87.66642697,21668,IL
40.50260064,-89.04545098,61761,IL
39.484972,-90.373985,62082,IL
40.48782995,-89.06382451,61705,IL
40.1280166,-88.04741446,61873,IL
40.12860761,-87.85450136,61844,IL
40.11874059,-87.66886499,61832,IL
40.0393961,-88.88877948,61756,IL
40.03939907,-88.88887944,61756,IL
40.18113955,-88.33380806,61822,IL
40.6261435,-88.02789443,60918,IL
40.55370216,-88.05731163,60948,IL
40.53160755,-88.91096507,61761,IL
40.37059335,-88.7593973,61752,IL
40.1255117,-88.97478378,61727,IL
40.37438932,-86.85539095,47909,IN
40.64940729,-86.75957139,47960,IN
40.04646786,-86.8854844,47933,IN
40.56956836,-87.25689635,47971,IN
40.39173082,-86.85748591,47909,IN
39.8338258,-87.18615133,47872,IN
39.98186815,-87.0489237,47916,IN
39.485132,-90.373969,62082,IL
40.0745449,-87.43301473,47974,IN
40.12485196,-88.24103779,61820,IL
40.56447365,-87.41791,47944,IN
40.56424155,-87.41738938,47944,IN
39.86411459,-88.28238962,61953,IL
39.99159821,-87.6986168,61817,IL
39.99140861,-87.69788462,61817,IL
40.12099932,-87.62909468,61832,IL
40.2040128,-88.46376769,61853,IL
40.5108889,-89.05135553,61705,IL
40.496716,-89.02082267,61761,IL
40.46273041,-88.38662655,60936,IL
40.74624474,-87.58387582,60966,IL
40.71699694,-87.57807523,60966,IL
40.64565574,-88.78900023,61753,IL
39.52421929,-86.91826703,46171,IN
39.67505646,-86.87719433,46135,IN
39.76286678,-86.93318055,46135,IN
39.40580463,-87.41630539,47802,IN
39.42300218,-87.33190926,47802,IN
39.483978,-90.362897,62082,IL
39.44429043,-87.20778165,47834,IN
39.33984747,-87.41669134,47802,IN
39.25924095,-87.29239455,47858,IN
39.1832767,-87.16727733,47438,IN
39.34278374,-87.46036003,47802,IN
39.45373284,-87.48217169,47885,IN
39.46969542,-87.4220861,47807,IN
39.5678687,-87.38749817,47805,IN
39.58272156,-87.37022277,47805,IN
39.56911315,-87.35014612,47805,IN
39.56902032,-87.35012232,47805,IN
39.22693606,-87.39970656,47850,IN
39.09918038,-87.46607425,47882,IN
39.09183189,-86.99934564,47471,IN
39.09572238,-86.99574673,47471,IN
39.00172765,-87.07265907,47465,IN
39.27017325,-87.40725778,47850,IN
39.6948789,-85.77376638,46130,IN
39.67437568,-85.57618872,46104,IN
39.65039783,-85.60226724,46104,IN
39.367855,-90.394195,62016,IL
39.66472699,-85.65603692,46161,IN
39.56881596,-85.80846525,46176,IN
39.58412736,-85.83383483,46176,IN
39.5241369,-85.46006126,46173,IN
39.22989262,-85.93472364,47201,IN
39.24707789,-85.93881071,47203,IN
39.17395214,-85.90375785,17022,IN
39.14460132,-85.94836164,47201,IN
39.13377477,-85.98648656,47201,IN
39.16241216,-85.99552786,47201,IN
39.35881288,-85.46560224,47240,IN
39.10307028,-85.55123253,47265,IN
39.26883942,-85.34696639,47240,IN
38.62740532,-87.22039148,47501,IN
38.62275026,-87.22280703,47501,IN
38.85781222,-86.82379651,47522,IN
38.89635496,-86.9180745,47562,IN
38.85261404,-87.06466822,47529,IN
38.90420974,-86.91801999,47562,IN
38.24221341,-87.40083734,47660,IN
38.09957121,-87.57935706,47725,IN
38.09405879,-87.5616908,47725,IN
37.9844673,-87.58563912,47710,IN
37.93931948,-87.03233974,47635,IN
38.51353229,-87.26323658,47567,IN
38.00315254,-86.95282911,47615,IN
38.0044595,-87.17275317,47601,IN
37.99148233,-87.23255102,47601,IN
37.98973343,-87.28448573,47601,IN
37.91282117,-87.31932835,19022,IN
37.98466431,-87.56124164,47711,IN
37.99218245,-87.56087381,47711,IN
37.99934939,-87.56063349,47711,IN
37.99224963,-87.57758057,47710,IN
37.99073568,-87.56108287,47711,IN
37.98326265,-87.5856603,47710,IN
37.98275223,-87.58568466,47710,IN
37.97678038,-87.56911885,47708,IN
37.98018896,-87.569101,47710,IN
37.984712,-87.566894,47710,IN
37.97644617,-87.48788122,47715,IN
37.98778728,-87.48793218,47715,IN
37.97359388,-87.44934119,47715,IN
37.97324053,-87.44949823,47715,IN
38.37631979,-86.93033724,47546,IN
37.97616726,-85.6860457,40165,KY
37.92658951,-85.66215319,40165,KY
38.04962721,-85.71270112,40109,KY
37.97758361,-85.7294969,40165,KY
38.08858677,-85.72630235,40118,KY
38.08932169,-85.70190118,40229,KY
38.25776669,-85.73951351,40202,KY
38.08767077,-85.89818728,40272,KY
38.13319605,-85.89810495,40258,KY
38.13458,-85.897963,40258,KY
38.17174332,-85.89145436,40258,KY
38.86947821,-86.84706912,47522,IN
38.4195557,-85.66420996,47111,IN
39.34414042,-85.96300456,46124,IN
39.392687,-87.686362,62441,IL
38.10433609,-85.86431124,40272,KY
37.90627737,-85.95992786,40121,KY
37.92179751,-85.94686973,40121,KY
40.44324727,-75.52223166,18070,PA
40.35385463,-75.33832435,18960,PA
40.41827358,-75.36173486,18951,PA
40.44651774,-75.3654096,18951,PA
40.4464535,-75.36546432,18951,PA
40.37675206,-75.34809267,18960,PA
40.37666097,-75.34797794,18960,PA
40.38010302,-75.30882443,18960,PA
40.51281791,-75.53848435,18049,PA
40.51917923,-75.57775637,18062,PA
40.35318973,-76.19405123,19567,PA
40.4918728,-75.34682437,18951,PA
40.562221,-76.371041,17963,PA
41.37005347,-77.54109068,17745,PA
43.05353564,-77.38300223,14450,NY
43.07086142,-77.42172958,14450,NY
43.07097668,-77.42180258,14450,NY
43.08694912,-77.43251138,14450,NY
43.08690408,-77.43287855,14450,NY
43.08827712,-77.53809992,14534,NY
43.08819232,-77.53802995,14534,NY
43.09330247,-77.58364232,14623,NY
43.09331181,-77.58337737,14623,NY
43.26025884,-77.65868455,14612,NY
43.15023156,-77.66454732,14611,NY
43.22538024,-77.33093952,14519,NY
43.22571779,-77.32793281,14519,NY
41.118659,-77.470962,17751,PA
41.123778,-77.460045,17745,PA
41.125259,-77.459777,17745,PA
41.123376,-77.434596,17745,PA
41.124114,-77.435086,17745,PA
41.158342,-77.357554,17745,PA
41.205889,-77.266271,17740,PA
44.93902391,-85.63419902,49682,MI
46.028768,-85.044817,49760,MI
46.30924467,-85.55080403,49868,MI
46.15730351,-85.23712927,49762,MI
42.92397082,-85.68253202,49503,MI
43.01628461,-85.75792165,49534,MI
43.06152387,-85.69469588,49321,MI
42.97574179,-85.66014957,49503,MI
42.97429433,-85.65815347,49503,MI
43.11729534,-85.66101598,49321,MI
42.30889018,-85.57600731,49007,MI
42.30643237,-85.45787843,49053,MI
42.56660005,-85.50919713,49344,MI
42.7102132,-85.55492294,49348,MI
42.91076909,-85.53917423,49512,MI
42.36970314,-85.17722182,49017,MI
42.93351284,-85.68951615,49509,MI
42.98494185,-85.52312847,49301,MI
43.29150572,-85.11273168,48888,MI
44.25133717,-85.40550173,49601,MI
43.11887345,-85.25374647,48809,MI
43.11814205,-85.25402297,48809,MI
43.54016772,-85.23404531,49332,MI
42.31012032,-85.56000781,49048,MI
40.76478036,-75.27043752,18040,PA
40.80121174,-75.12846358,18013,PA
40.80121827,-75.12864136,18013,PA
40.76749628,-75.30292423,18064,PA
40.76737634,-75.30309859,18064,PA
40.76731749,-75.30283835,18064,PA
40.73081545,-75.31990816,18064,PA
40.73076053,-75.31986036,18064,PA
40.70851277,-75.25552237,18045,PA
40.82893809,-75.57602169,18071,PA
40.80619873,-75.58801249,18071,PA
40.73736986,-75.61486319,18080,PA
40.73733059,-75.61496525,18080,PA
40.71679217,-75.55341411,18080,PA
40.84375075,-75.89709649,18240,PA
40.84330817,-75.89802091,18240,PA
40.82737589,-75.9531378,18252,PA
40.69341688,-75.47957818,18067,PA
40.7189033,-75.39930283,18014,PA
40.69357197,-75.46831691,18067,PA
40.69364937,-75.46824132,18067,PA
40.68905889,-75.50435897,18052,PA
40.68900536,-75.50425785,18052,PA
40.79271218,-76.20045044,17931,PA
40.82503979,-76.17385349,17976,PA
40.83181453,-76.16712807,47711,PA
40.8366032,-76.13526114,47710,PA
40.82906239,-76.23994196,17976,PA
40.82639228,-75.05044786,07823,NJ
40.76077561,-75.13628543,08865,NJ
40.70184066,-76.17082931,17901,PA
40.4506658,-92.02089104,63432,MO
40.4209226,-91.7479545,63445,MO
40.39193186,-91.5936196,63472,MO
40.42741373,-91.58671455,73939,MO
40.38469362,-91.74872442,73939,MO
39.9182227,-91.54142542,63471,MO
39.91751943,-91.54069388,63471,MO
39.9149796,-91.32259748,62305,IL
40.42632186,-91.35375302,62341,IL
40.42632074,-91.35365303,62341,IL
40.55180824,-91.35162467,62354,IL
40.51393307,-90.2437668,61427,IL
39.9907614,-89.57879769,62613,IL
39.95587593,-90.93910795,62324,IL
40.59574068,-89.69018289,29505,IL
40.56031239,-89.59237471,61554,IL
40.70458616,-89.48358032,61571,IL
40.5283659,-89.68761467,61554,IL
40.53929099,-89.48668728,61568,IL
40.14988799,-89.61169764,62671,IL
40.71689797,-91.00899197,61454,IL
40.52470857,-89.60690798,61554,IL
40.6899283,-89.60377432,61605,IL
40.80189834,-89.49732117,61548,IL
40.83311428,-90.65687627,61462,IL
40.54521086,-89.65589125,61554,IL
40.3934386,-89.8088876,61532,IL
40.7103297,-89.63621624,61604,IL
40.6742629,-89.53340816,61611,IL
39.344413,-90.214805,62044,IL
40.40502568,-91.42531377,52632,IA
40.78936689,-91.22105818,52655,IA
40.38932245,-91.39508934,52632,IA
40.74115876,-91.11829557,52601,IA
44.36921498,-100.4068112,57532,SD
44.41120138,-100.3643869,57501,SD
45.11024977,-96.06262803,56256,MN
44.93592936,-96.06281342,56232,MN
45.03618764,-95.31930845,56282,MN
44.81109994,-95.52590085,56241,MN
45.08878415,-95.0838982,56201,MN
45.12277436,-95.05437596,56201,MN
45.12771749,-95.02507562,56201,MN
44.19642498,-94.04093358,56003,MN
45.14247243,-94.29215144,55325,MN
45.23043454,-96.16107468,56227,MN
45.23841335,-96.20007792,56227,MN
45.26153,-96.323177,56276,MN
45.27050305,-96.40680224,56278,MN
43.83423655,-95.5925023,56187,MN
39.600824,-90.282566,62668,IL
44.28308424,-95.63395725,56175,MN
44.73314447,-96.32155735,56220,MN
44.89173003,-95.92983065,56218,MN
44.83367726,-95.74596717,56223,MN
44.14520183,-93.95970181,56001,MN
44.21055718,-93.9592619,56001,MN
44.09513689,-93.40651809,56093,MN
44.04749889,-93.40658762,56093,MN
44.03707617,-93.24615946,55060,MN
44.22571828,-93.34344333,55021,MN
44.22528389,-93.44622021,55052,MN
44.24692375,-93.48464554,55901,MN
44.58449018,-95.08642543,56283,MN
44.80610849,-95.52990716,56241,MN
44.03599038,-95.38110026,56183,MN
44.03632989,-95.54293199,56114,MN
43.86233147,-95.58258886,56131,MN
44.23270356,-93.2932151,55021,MN
44.37050956,-93.2536215,55021,MN
44.37085105,-93.30499525,55021,MN
44.70637046,-93.25863185,55044,MN
44.73207846,-93.19482182,55124,MN
44.73209275,-93.19413982,55124,MN
44.73207481,-93.18729713,55124,MN
44.59225318,-93.33851068,55044,MN
44.59454515,-93.33849181,55044,MN
44.70229214,-93.39905066,55372,MN
44.37770596,-93.24871077,55019,MN
44.43701296,-93.18588044,55057,MN
44.71634464,-93.17991437,55124,MN
44.74641747,-93.08034322,55987,MN
44.74610497,-93.05401477,55068,MN
44.7461393,-93.03518554,55068,MN
44.79769419,-93.09620078,55077,MN
44.78372039,-93.03856904,55077,MN
44.75362224,-93.47969599,04976,MN
44.47183619,-98.33813164,57350,SD
43.98027564,-96.42772387,56164,MN
43.98025638,-96.4271123,56164,MN
44.00827476,-96.28505676,56164,MN
43.97933866,-96.22107938,56164,MN
43.94975103,-95.29085316,56101,MN
44.79580493,-93.54072486,55379,MN
44.43316247,-93.36248569,55046,MN
45.13956759,-94.75689051,56209,MN
45.14524269,-94.50194654,55355,MN
45.14917845,-94.5126318,55355,MN
44.09410043,-94.26904471,56055,MN
44.0456365,-94.41735117,56062,MN
44.32586203,-94.74536864,56085,MN
44.32615788,-94.60696774,56030,MN
44.32984062,-94.52219213,56073,MN
45.3230011,-95.63008227,56215,MN
43.90702641,-96.16478019,56128,MN
43.97911765,-96.16449027,56128,MN
43.9504058,-93.22570245,55060,MN
44.15328592,-95.96322006,56115,MN
44.32633484,-96.74785847,57006,SD
44.31858576,-96.74807703,57006,SD
44.29712778,-96.74833062,57006,SD
39.507344,-90.401293,62082,IL
44.28063806,-96.78838533,57006,SD
44.30478307,-96.78871115,57006,SD
44.39791886,-97.20872717,57212,SD
44.43743347,-96.89632813,57220,SD
44.04413769,-96.61161943,57028,SD
44.39508975,-96.5343487,57276,SD
43.94503582,-95.92330439,56122,MN
44.29180053,-96.68943773,57002,SD
44.02303198,-96.05199615,56186,MN
45.34481909,-97.52964196,57274,SD
46.0531931,-89.17167433,54519,WI
46.04016674,-89.0980105,54554,WI
46.5586117,-90.88207521,54806,WI
47.05536698,-91.70396547,55616,MN
47.02707646,-91.70402206,55616,MN
46.04039874,-89.09818301,54554,WI
46.04039238,-89.09789143,54554,WI
46.54525578,-90.89593557,54806,WI
46.49956421,-87.72947858,49849,MI
46.57794994,-87.41950383,49855,MI
46.85761738,-91.10115455,54827,WI
46.41339355,-91.02938324,54856,WI
46.54472516,-90.86537685,54806,WI
46.80877404,-90.81553116,54814,WI
46.60290956,-90.85806259,54806,WI
46.40229489,-87.9634328,49879,MI
46.4890381,-87.65771348,49849,MI
47.23051758,-88.44986032,49913,MI
46.53407743,-89.12676041,49912,MI
46.34560575,-86.96594019,49826,MI
46.3962158,-89.69402785,49947,MI
46.36015944,-89.50709541,49947,MI
46.607993,-91.269067,54806,WI
46.61789601,-91.44898003,54847,WI
46.59563714,-90.96505225,54806,WI
46.20893057,-91.28424331,54821,WI
46.61878358,-91.44898799,54847,WI
43.24391795,-83.78477749,48415,MI
46.61827992,-91.44897935,54847,WI
39.607175,-90.219545,62668,IL
46.63391855,-91.44852607,54847,WI
46.5660611,-91.42222152,54847,WI
46.23753622,-91.28484017,54832,WI
46.60813516,-91.26922619,54806,WI
46.79664801,-91.25820495,54844,WI
46.8328672,-91.25666562,54844,WI
46.3636973,-91.10528547,54839,WI
46.38520919,-90.70531684,54846,WI
46.32323347,-90.66668097,54546,WI
46.66980243,-90.8971724,54891,WI
46.39623828,-90.34209533,54536,WI
46.05798343,-87.50763762,49831,MI
46.57711845,-87.40720236,49855,MI
46.57913571,-87.39732832,49855,MI
44.56162738,-83.79215709,48737,MI
42.88490355,-83.6503381,48439,MI
42.81909015,-83.68230094,48430,MI
42.81878189,-83.68250611,48430,MI
43.01664275,-83.80901175,48532,MI
43.45432134,-83.7826802,48601,MI
43.45465133,-83.78187685,48601,MI
43.45771525,-83.781818,48601,MI
42.72547007,-83.87802506,48855,MI
42.63762861,-83.87082511,49849,MI
42.3112125,-83.82460302,48103,MI
43.05530777,-83.66384991,48506,MI
43.07721317,-83.6502926,48506,MI
43.09651573,-83.64680507,48506,MI
43.47221525,-83.67398776,48757,MI
42.49106906,-83.318956,48334,MI
42.30759532,-83.41281878,48186,MI
42.3069911,-83.41464053,48186,MI
43.26246905,-83.379962,48435,MI
43.47398445,-83.4092776,48723,MI
42.45981509,-83.39663143,48335,MI
42.41775365,-83.43385175,48168,MI
42.47002234,-83.42906167,48335,MI
42.35631134,-83.56229801,48170,MI
42.30960109,-83.53225005,48187,MI
42.40834163,-83.51344806,48168,MI
42.49678102,-83.52629371,48393,MI
42.49361117,-83.39723968,48331,MI
37.90214406,-79.38592723,24473,VA
40.3364571,-79.38654633,15650,PA
40.33326862,-79.37321183,15650,PA
41.82373499,-79.14230928,16365,PA
42.07554224,-79.35611857,14750,NY
42.07322078,-79.33189451,14750,NY
42.07313703,-79.33166651,14750,NY
42.10400923,-79.17518613,14701,NY
42.48628049,-79.31239495,14048,NY
38.7443139,-79.28265432,55319,WV
41.20379237,-79.372511,16214,PA
40.61783477,-79.31063168,15774,PA
42.07500614,-80.10855436,16509,PA
40.97619397,-80.36534714,16102,PA
40.66480791,-80.3391144,15061,PA
40.66487325,-80.33906824,15061,PA
39.607424,-90.219541,62668,IL
40.48590339,-80.27035004,15126,PA
40.15096089,-80.22807134,15301,PA
39.77254807,-80.27854089,15341,PA
39.77491563,-80.32490469,19939,PA
39.48950863,-80.39617765,26582,WV
39.54119052,-80.38438742,26582,WV
39.596466,-80.34061152,26582,WV
39.59073745,-80.37317444,26585,WV
39.7186215,-80.19559703,26544,WV
39.7180076,-80.19634418,26544,WV
39.66849578,-80.25863847,26570,WV
39.42164652,-80.15866021,26554,WV
39.3056271,-80.4305624,26301,WV
38.56184204,-80.12461474,26294,WV
38.75341461,-79.97814054,26280,WV
38.40814634,-79.99541907,26209,WV
38.44380126,-79.98306048,24927,WV
41.40707798,-80.3897956,16125,PA
40.84509901,-80.26207607,16117,PA
40.79402833,-80.17430234,16123,PA
40.78522368,-80.14985109,16063,PA
40.77483981,-80.37884046,15010,PA
40.95842885,-80.13111324,16051,PA
38.01241617,-79.62706342,24460,VA
41.00797406,-80.39850686,16101,PA
41.00805139,-80.39889947,16101,PA
41.11475951,-80.41322739,16142,PA
40.50626493,-93.3950964,64661,MO
40.50623602,-93.39484922,64661,MO
40.49511603,-93.25899219,64655,MO
40.49510116,-93.25885919,64655,MO
40.49769034,-92.52159718,63501,MO
40.49732215,-92.52184776,63548,MO
40.42424964,-92.57322009,64648,MO
39.36107957,-100.1313216,67650,KS
39.72487783,-97.05038987,66943,KS
39.75606632,-99.30886033,67661,KS
39.74646762,-94.25475389,64429,MO
39.72179027,-94.18647559,64429,MO
39.54342325,-94.33855883,64465,MO
39.614535,-90.045403,62638,IL
39.53595985,-94.31100833,64465,MO
39.73948602,-94.2624361,64429,MO
39.70303227,-94.26269323,64429,MO
39.54268644,-94.33939784,64465,MO
39.57204366,-94.77023318,64448,MO
39.57217764,-94.77003807,64448,MO
39.42152537,-94.91850254,64098,MO
39.38902633,-94.3659921,64060,MO
39.3107178,-92.62506593,65230,MO
39.28504093,-92.48068975,65257,MO
39.28483213,-92.4779802,65257,MO
39.31252701,-92.62682952,65230,MO
39.28356872,-92.13306094,65240,MO
39.36037505,-93.47012549,64633,MO
40.92993855,-100.1667158,69138,NE
40.52657665,-95.54756114,64482,MO
40.35691548,-95.6463067,68321,NE
40.4318324,-93.77351259,64632,MO
40.42022453,-95.0251724,64428,MO
39.2898202,-94.66692222,64153,MO
39.580216,-89.959754,62692,IL
39.63773443,-98.7855375,67638,KS
39.6068574,-98.77140698,67638,KS
39.71110671,-96.97512048,66943,KS
40.74723785,-92.8740445,52544,IA
40.692433,-92.50717777,52537,IA
38.86923679,-94.80643606,66061,KS
38.21871487,-95.04228897,66014,KS
38.83912915,-94.63533722,66085,KS
38.83890468,-94.63534342,66085,KS
38.94682396,-94.74180531,66215,KS
38.95808718,-94.770111,66219,KS
39.036314,-94.73265005,66216,KS
39.03647461,-94.73234072,66216,KS
39.0657866,-94.69598553,66106,KS
39.0657509,-94.70052732,66106,KS
39.07315995,-94.71370359,66106,KS
38.97697385,-95.42944344,66049,KS
38.92091133,-95.03764498,66025,KS
39.03237141,-94.83463838,66218,KS
39.07316217,-94.71403368,66106,KS
39.587263,-89.926677,62692,IL
38.36207572,-96.27124545,66801,KS
38.62249347,-95.7937799,66523,KS
38.71812543,-95.72933005,73115,KS
38.32959955,-98.82054178,67530,KS
39.11870492,-100.4425573,67737,KS
39.11869755,-100.4242476,67737,KS
38.94996109,-95.26918722,66047,KS
38.94998577,-95.26955351,66047,KS
38.94996221,-95.27896934,66047,KS
38.95776457,-95.279199,66049,KS
38.95792356,-95.27920489,66049,KS
38.84828814,-97.57530344,67401,KS
38.49691267,-100.5038765,67839,KS
38.08701283,-97.94969681,67502,KS
38.02819732,-97.97292606,67501,KS
38.02819256,-97.97309738,67501,KS
38.02820683,-97.97402537,67501,KS
38.24729995,-99.70780818,67849,KS
38.49366713,-100.1197164,67518,KS
38.97886784,-95.21341103,66044,KS
39.723937,-89.908134,62670,IL
37.9854205,-99.11800334,67519,KS
38.04587671,-97.93921386,67501,KS
38.15962,-99.223389,67550,KS
38.47108419,-99.43723619,67559,KS
38.39175269,-99.05111834,67565,KS
38.82008842,-98.79536997,67665,KS
38.89996096,-98.8400424,67665,KS
38.89995413,-98.83592623,67665,KS
38.89686722,-98.8544339,67665,KS
38.89687185,-98.84520005,67665,KS
38.15948014,-98.78785334,67576,KS
38.39070528,-98.88513707,67530,KS
38.39035924,-98.88513708,67530,KS
38.19296743,-95.74997246,66839,KS
38.19057952,-95.74804237,66839,KS
38.08150554,-95.59139718,66857,KS
37.98107444,-95.59206343,66758,KS
37.90739367,-95.5373068,66761,KS
37.89295704,-95.41838056,66749,KS
37.90047616,-95.40188259,66749,KS
39.588181,-89.842298,62692,IL
37.91092479,-95.40561096,66749,KS
37.90916992,-95.40555063,66749,KS
39.04604617,-98.28283244,67481,KS
38.40516088,-98.72848224,67530,KS
38.40533638,-98.81158457,67530,KS
38.9926609,-95.79135492,66610,KS
38.99264243,-95.79233891,66610,KS
39.01479376,-95.73439259,66614,KS
