,POLE_LAT,POLE_LONG,POLE_COLOR,POLE_SENSOR_DATA,POLE_STATE,POLE_CRIT_INDEX,SYNTH_OR_REAL,POLE_ZONE,POLE_PROX_ROAD,POLE_SUB_DIST_SCALED,POLE_ZIPCODE,POLE_ZIPCODE__SCALED
28,37.28168967616788,-122.0102665,1,0,CA,0,1,,,0.34909996175231134,,
29,37.28168967616788,-122.0061486,1,0,CA,0,1,,,0.6332838277915667,,
30,37.28168967616788,-122.0036798,1,0,CA,0,1,,,0.8037800595475466,,
31,37.28168967616788,-121.998489,1,0,CA,0,1,,,1.1623465569578821,,
32,37.28168967616788,-121.9960314,1,0,CA,0,1,,,1.332130718205129,,
33,37.28168967616788,-121.9906291,1,0,CA,0,1,,,1.7053715601340318,,
34,37.28168967616788,-121.9855373,1,0,CA,0,1,,,1.6720484234601338,,
35,37.28168967616788,-121.9825733,1,0,CA,0,1,,,1.514651418037788,,
36,37.28168967616788,-121.9801176,1,0,CA,0,1,,,1.3936112147643518,,
37,37.28168967616788,-121.9781687,1,0,CA,0,1,,,1.3052847843476012,,
38,37.28168967616788,-121.9715948,1,0,CA,0,1,,,1.080357496934696,,
39,37.28168967616788,-121.971006,1,0,CA,0,1,,,1.0673552620923867,,
40,37.28168967616788,-121.9708138,1,0,CA,0,1,,,1.0634135876734734,,
41,37.28168967616788,-121.9697496,1,0,CA,0,1,,,1.0443795203552808,,
42,37.28168967616788,-121.9673963,1,0,CA,0,1,,,1.0200041465549439,,
43,37.28168967616788,-121.9614736,1,0,CA,0,1,,,1.0713503575504235,,
44,37.28312774982139,-122.0189932,1,0,CA,0,1,,,0.26580553961947484,,
45,37.28312774982139,-122.0147021,1,0,CA,0,1,,,0.086829498,,
46,37.28312774982139,-122.0124721,1,0,CA,0,1,,,0.2101698167738747,,
47,37.28312774982139,-122.011779,1,0,CA,0,1,,,0.2554015056147185,,
48,37.28312774982139,-122.0078639,1,0,CA,0,1,,,0.5199250982650688,,
49,37.28312774982139,-122.0056585,1,0,CA,0,1,,,0.6710427693965273,,
50,37.28312774982139,-122.0029731,1,0,CA,0,1,,,0.8556593326053571,,
51,37.28312774982139,-121.9979445,1,0,CA,0,1,,,1.202143966653831,,
52,37.28312774982139,-121.995419,1,0,CA,0,1,,,1.376344303375365,,
53,37.28312774982139,-121.9928545,1,0,CA,0,1,,,1.5533049337952558,,
54,37.28312774982139,-121.9920513,1,0,CA,0,1,,,1.6087397778670665,,
55,37.28312774982139,-121.9916682,1,0,CA,0,1,,,1.6351819138169716,,
56,37.28312774982139,-121.988599,1,0,CA,0,1,,,1.701663620316838,,
57,37.28312774982139,-121.9860147,1,0,CA,0,1,,,1.730388894808351,,
58,37.28312774982139,-121.9811012,1,0,CA,0,1,,,1.4785426663021501,,
59,37.28312774982139,-121.9796294,1,0,CA,0,1,,,1.4102770193663898,,
60,37.28312774982139,-121.9754498,1,0,CA,0,1,,,1.2416242329321132,,
61,37.28312774982139,-121.9715694,1,0,CA,0,1,,,1.1294793567022972,,
62,37.28312774982139,-121.9658901,1,0,CA,0,1,,,1.0704033863040245,,
63,37.28312774982139,-121.9655457,1,0,CA,0,1,,,1.071348404897941,,
64,37.28312774982139,-121.9641137,1,0,CA,0,1,,,1.0809016712956514,,
65,37.28312774982139,-121.9634813,1,0,CA,0,1,,,1.0879622179311368,,
66,37.285707212548765,-122.0156579,1,0,CA,0,1,,,0.17229485840310857,,
67,37.285707212548765,-122.0094674,1,0,CA,0,1,,,0.43809852982224035,,
68,37.285707212548765,-122.003931,1,0,CA,0,1,,,0.8043717990759528,,
69,37.285707212548765,-121.9975929,1,0,CA,0,1,,,1.2358526244818637,,
70,37.285707212548765,-121.9910889,1,0,CA,0,1,,,1.5646172221342394,,
71,37.285707212548765,-121.9892108,1,0,CA,0,1,,,1.5988495735975223,,
72,37.285707212548765,-121.9827065,1,0,CA,0,1,,,1.623482194835693,,
73,37.285707212548765,-121.9768024,1,0,CA,0,1,,,1.3707680665399966,,
74,37.285707212548765,-121.9712965,1,0,CA,0,1,,,1.213793253914317,,
75,37.285707212548765,-121.9681649,1,0,CA,0,1,,,1.1711886504545181,,
76,37.285707212548765,-121.9630836,1,0,CA,0,1,,,1.1857736087759387,,
77,37.285707212548765,-121.9604665,1,0,CA,0,1,,,1.2328657780336871,,
78,37.285707212548765,-121.9585724,1,0,CA,0,1,,,1.2818687791612988,,
79,37.285707212548765,-121.9552982,1,0,CA,0,1,,,1.391761433,,
80,37.285707212548765,-121.9531547,1,0,CA,0,1,,,1.3355671608428092,,
81,37.285707212548765,-121.9491126,1,0,CA,0,1,,,1.0613106064049238,,
82,37.285707212548765,-121.9431663,1,0,CA,0,1,,,0.6655219784364852,,
83,37.285707212548765,-121.9419646,1,0,CA,0,1,,,0.5880553460912233,,
84,37.285707212548765,-121.9374106,1,0,CA,0,1,,,0.32084638737716753,,
85,37.285707212548765,-121.9359549,1,0,CA,0,1,,,0.25899415906480844,,
86,37.285707212548765,-121.9296438,1,0,CA,0,1,,,0.3816027246072598,,
87,37.285707212548765,-121.9236807,1,0,CA,0,1,,,0.7545112330314765,,
88,37.28821094727278,-122.0195862,1,0,CA,0,1,,,0.39524810652955117,,
89,37.28821094727278,-122.0169681,1,0,CA,0,1,,,0.28630744521778706,,
90,37.28821094727278,-122.0104479,1,0,CA,0,1,,,0.4260748789584254,,
91,37.28821094727278,-122.008093,1,0,CA,0,1,,,0.5632824671122855,,
92,37.28821094727278,-122.0079206,1,0,CA,0,1,,,0.5738513240532205,,
93,37.28821094727278,-122.0036151,1,0,CA,0,1,,,0.8494096396716079,,
94,37.28821094727278,-122.0013375,1,0,CA,0,1,,,1.0002759781727188,,
95,37.28821094727278,-121.998313,1,0,CA,0,1,,,1.2031970778303251,,
96,37.28821094727278,-121.9916712,1,0,CA,0,1,,,1.466372587071803,,
97,37.28821094727278,-121.9915775,1,0,CA,0,1,,,1.4677645618924648,,
98,37.28821094727278,-121.9903897,1,0,CA,0,1,,,1.4877415117776451,,
99,37.28821094727278,-121.9837497,1,0,CA,0,1,,,1.6708053158595269,,
100,37.28821094727278,-121.9788748,1,0,CA,0,1,,,1.5259251621489542,,
101,37.28821094727278,-121.9763759,1,0,CA,0,1,,,1.434910794943359,,
102,37.28821094727278,-121.9749696,1,0,CA,0,1,,,1.3905164567474018,,
103,37.28821094727278,-121.9707435,1,0,CA,0,1,,,1.292378492247908,,
104,37.28821094727278,-121.9660897,1,0,CA,0,1,,,1.2560288101424746,,
105,37.28821094727278,-121.9598376,1,0,CA,0,1,,,1.3336817602458666,,
106,37.28821094727278,-121.9579513,1,0,CA,0,1,,,1.3829949512949344,,
107,37.28821094727278,-121.9546855,1,0,CA,0,1,,,1.428484694159095,,
108,37.28821094727278,-121.9521044,1,0,CA,0,1,,,1.2510305517426363,,
109,37.28821094727278,-121.9460277,1,0,CA,0,1,,,0.8347544935037183,,
110,37.28863590103395,-122.0166699,1,0,CA,0,1,,,0.29338727294531186,,
111,37.28863590103395,-122.0133168,1,0,CA,0,1,,,0.31003919769687865,,
112,37.28863590103395,-122.0096485,1,0,CA,0,1,,,0.4796783890302134,,
113,37.28863590103395,-122.0066008,1,0,CA,0,1,,,0.662661029,,
114,37.28863590103395,-122.0021944,1,0,CA,0,1,,,0.9477111319695679,,
115,37.28863590103395,-121.9994561,1,0,CA,0,1,,,1.1299682515951974,,
116,37.28863590103395,-121.996936,1,0,CA,0,1,,,1.2994597871890683,,
117,37.28863590103395,-121.9958347,1,0,CA,0,1,,,1.3738932232941476,,
118,37.28863590103395,-121.9902546,1,0,CA,0,1,,,1.4753337924657843,,
119,37.28863590103395,-121.9880796,1,0,CA,0,1,,,1.5239593480453526,,
120,37.28863590103395,-121.9862605,1,0,CA,0,1,,,1.5745220389539754,,
121,37.28863590103395,-121.9813154,1,0,CA,0,1,,,1.639665539458946,,
122,37.28863590103395,-121.9751467,1,0,CA,0,1,,,1.4098198437248124,,
123,37.28863590103395,-121.9698378,1,0,CA,0,1,,,1.294333746544853,,
124,37.28863590103395,-121.9693154,1,0,CA,0,1,,,1.2880661472486459,,
125,37.28863590103395,-121.9685083,1,0,CA,0,1,,,1.2803246978696914,,
126,37.28863590103395,-121.9624128,1,0,CA,0,1,,,1.2999817713983273,,
127,37.28863590103395,-121.9571407,1,0,CA,0,1,,,1.4212536733616192,,
128,37.28863590103395,-121.9564142,1,0,CA,0,1,,,1.4443838386977355,,
129,37.28863590103395,-121.9544241,1,0,CA,0,1,,,1.4091151723253599,,
130,37.28863590103395,-121.9487807,1,0,CA,0,1,,,1.0210656895069947,,
131,37.28863590103395,-121.9430711,1,0,CA,0,1,,,0.6308480253061495,,
132,37.28998653212473,-122.0175883,1,0,CA,0,1,,,0.3633169319769072,,
133,37.28998653212473,-122.0128469,1,0,CA,0,1,,,0.36885056887341744,,
134,37.28998653212473,-122.0065505,1,0,CA,0,1,,,0.6879313377304447,,
135,37.28998653212473,-122.0037534,1,0,CA,0,1,,,0.862836533,,
136,37.28998653212473,-121.9981833,1,0,CA,0,1,,,1.227658139649352,,
137,37.28998653212473,-121.9952944,1,0,CA,0,1,,,1.3691477554285671,,
138,37.28998653212473,-121.9925167,1,0,CA,0,1,,,1.3910962309825396,,
139,37.28998653212473,-121.9875541,1,0,CA,0,1,,,1.4922409204886806,,
140,37.28998653212473,-121.982439,1,0,CA,0,1,,,1.6653816061187303,,
141,37.28998653212473,-121.9794375,1,0,CA,0,1,,,1.601495445427751,,
142,37.28998653212473,-121.975124,1,0,CA,0,1,,,1.4538907364801328,,
143,37.28998653212473,-121.9747229,1,0,CA,0,1,,,1.4425292793995435,,
144,37.28998653212473,-121.9739618,1,0,CA,0,1,,,1.422206335717875,,
145,37.28998653212473,-121.9680141,1,0,CA,0,1,,,1.3259774285715467,,
146,37.28998653212473,-121.9670408,1,0,CA,0,1,,,1.3217797940650182,,
147,37.28998653212473,-121.9634157,1,0,CA,0,1,,,1.3361492948623346,,
148,37.28998653212473,-121.9579096,1,0,CA,0,1,,,1.4433826758678991,,
149,37.28998653212473,-121.9553966,1,0,CA,0,1,,,1.472956790896501,,
150,37.28998653212473,-121.9511478,1,0,CA,0,1,,,1.1797746045503237,,
151,37.28998653212473,-121.9509173,1,0,CA,0,1,,,1.1638750530661712,,
152,37.28998653212473,-121.9500366,1,0,CA,0,1,,,1.1031329521185467,,
153,37.28998653212473,-121.9491844,1,0,CA,0,1,,,1.0443689332467017,,
154,37.29180839745155,-122.0148289,1,0,CA,0,1,,,0.3954626709531528,,
155,37.29180839745155,-122.0138652,1,0,CA,0,1,,,0.4064775512677688,,
156,37.29180839745155,-122.0077142,1,0,CA,0,1,,,0.6561609446740335,,
157,37.29180839745155,-122.0037682,1,0,CA,0,1,,,0.8893739867347644,,
158,37.29180839745155,-122.0032118,1,0,CA,0,1,,,0.9239967325026215,,
159,37.29180839745155,-122.0017196,1,0,CA,0,1,,,1.0182063614269783,,
160,37.29180839745155,-122.0012886,1,0,CA,0,1,,,1.0457299685688228,,
161,37.29180839745155,-121.9957094,1,0,CA,0,1,,,1.3014710918412036,,
162,37.29180839745155,-121.9913894,1,0,CA,0,1,,,1.3426696346949705,,
163,37.29180839745155,-121.9906506,1,0,CA,0,1,,,1.3561843279756216,,
164,37.29180839745155,-121.9840365,1,0,CA,0,1,,,1.548537029125406,,
165,37.29180839745155,-121.9829285,1,0,CA,0,1,,,1.5913569315440723,,
166,37.29180839745155,-121.9779033,1,0,CA,0,1,,,1.6014332037029506,,
167,37.29180839745155,-121.972091,1,0,CA,0,1,,,1.4434709807807389,,
168,37.29180839745155,-121.9699424,1,0,CA,0,1,,,1.4097779231138576,,
169,37.29180839745155,-121.9696485,1,0,CA,0,1,,,1.4063254259957598,,
170,37.29180839745155,-121.966909,1,0,CA,0,1,,,1.3880925492624654,,
171,37.29180839745155,-121.9652537,1,0,CA,0,1,,,1.3895135686295323,,
172,37.29180839745155,-121.9648342,1,0,CA,0,1,,,1.3913676182650976,,
173,37.29180839745155,-121.9591384,1,0,CA,0,1,,,1.473842166504216,,
174,37.29180839745155,-121.9586116,1,0,CA,0,1,,,1.4865118946866849,,
175,37.29180839745155,-121.9571268,1,0,CA,0,1,,,1.5263329542120925,,
176,37.29362984805555,-122.0170253,1,0,CA,0,1,,,0.4758577607416335,,
177,37.29362984805555,-122.0147542,1,0,CA,0,1,,,0.4623828934588832,,
178,37.29362984805555,-122.0092956,1,0,CA,0,1,,,0.6203727317556845,,
179,37.29362984805555,-122.0050771,1,0,CA,0,1,,,0.8437840584583812,,
180,37.29362984805555,-122.0036207,1,0,CA,0,1,,,0.9297116750283569,,
181,37.29362984805555,-121.9998436,1,0,CA,0,1,,,1.1635998806637162,,
182,37.29362984805555,-121.9964758,1,0,CA,0,1,,,1.234516946534518,,
183,37.29362984805555,-121.9914221,1,0,CA,0,1,,,1.2775800021805088,,
184,37.29362984805555,-121.9886419,1,0,CA,0,1,,,1.3400411513907189,,
185,37.29362984805555,-121.9822742,1,0,CA,0,1,,,1.5647057587932716,,
186,37.29362984805555,-121.9764668,1,0,CA,0,1,,,1.6140329567766956,,
187,37.29362984805555,-121.9750516,1,0,CA,0,1,,,1.5740667299447928,,
188,37.29362984805555,-121.9685237,1,0,CA,0,1,,,1.4620250355322728,,
189,37.29362984805555,-121.9672694,1,0,CA,0,1,,,1.4555962050042726,,
190,37.29362984805555,-121.9633506,1,0,CA,0,1,,,1.4686552069642063,,
191,37.29362984805555,-121.9612485,1,0,CA,0,1,,,1.4959481662227716,,
192,37.29362984805555,-121.9609228,1,0,CA,0,1,,,1.501390326314867,,
193,37.29362984805555,-121.9587466,1,0,CA,0,1,,,1.5456903203853103,,
194,37.29362984805555,-121.9565334,1,0,CA,0,1,,,1.5512385390886467,,
195,37.29362984805555,-121.9532422,1,0,CA,0,1,,,1.3240542943185667,,
196,37.29362984805555,-121.9516816,1,0,CA,0,1,,,1.2163595418019495,,
197,37.29362984805555,-121.9469393,1,0,CA,0,1,,,0.8893069202502637,,
198,37.294506375045785,-122.0192713,1,0,CA,0,1,,,0.5639224993596222,,
199,37.294506375045785,-122.0177152,1,0,CA,0,1,,,0.5202490637084363,,
200,37.294506375045785,-122.016686,1,0,CA,0,1,,,0.5020419816960646,,
201,37.294506375045785,-122.0107829,1,0,CA,0,1,,,0.5836701327695273,,
202,37.294506375045785,-122.0042816,1,0,CA,0,1,,,0.907365828,,
203,37.294506375045785,-121.9993336,1,0,CA,0,1,,,1.2087682428167916,,
204,37.294506375045785,-121.9934579,1,0,CA,0,1,,,1.2170085106986575,,
205,37.294506375045785,-121.9891903,1,0,CA,0,1,,,1.2959305705664363,,
206,37.294506375045785,-121.9863035,1,0,CA,0,1,,,1.3828238657008354,,
207,37.294506375045785,-121.9830948,1,0,CA,0,1,,,1.504760779561095,,
208,37.294506375045785,-121.9815254,1,0,CA,0,1,,,1.572362549633276,,
209,37.294506375045785,-121.9791432,1,0,CA,0,1,,,1.6324711153483362,,
210,37.294506375045785,-121.9750673,1,0,CA,0,1,,,1.6041508885256412,,
211,37.294506375045785,-121.9719968,1,0,CA,0,1,,,1.5369262556969074,,
212,37.294506375045785,-121.9694399,1,0,CA,0,1,,,1.5016668207223982,,
213,37.294506375045785,-121.9688782,1,0,CA,0,1,,,1.4966063121460709,,
214,37.294506375045785,-121.966783,1,0,CA,0,1,,,1.4865438495179986,,
215,37.294506375045785,-121.9617397,1,0,CA,0,1,,,1.5196862323383091,,
216,37.294506375045785,-121.9559328,1,0,CA,0,1,,,1.5114817811415744,,
217,37.294506375045785,-121.9497714,1,0,CA,0,1,,,1.086950816558455,,
218,37.294506375045785,-121.9444669,1,0,CA,0,1,,,0.7226002257514221,,
219,37.294506375045785,-121.9414237,1,0,CA,0,1,,,0.514968731,,
220,37.29608938792425,-122.0208775,1,0,CA,0,1,,,0.6720656042626522,,
221,37.29608938792425,-122.0189223,1,0,CA,0,1,,,0.6049075330732172,,
222,37.29608938792425,-122.0130191,1,0,CA,0,1,,,0.5731259071257634,,
223,37.29608938792425,-122.0076438,1,0,CA,0,1,,,0.7640914459321595,,
224,37.29608938792425,-122.0025432,1,0,CA,0,1,,,1.0398386789178802,,
225,37.29608938792425,-121.9964966,1,0,CA,0,1,,,1.1445048881952922,,
226,37.29608938792425,-121.9948015,1,0,CA,0,1,,,1.1483327185148704,,
227,37.29608938792425,-121.9924144,1,0,CA,0,1,,,1.1736920364759653,,
228,37.29608938792425,-121.9916046,1,0,CA,0,1,,,1.1873876945861803,,
229,37.29608938792425,-121.9909321,1,0,CA,0,1,,,1.2006260458787508,,
230,37.29608938792425,-121.985462,1,0,CA,0,1,,,1.3634774445964764,,
231,37.29608938792425,-121.9845807,1,0,CA,0,1,,,1.3975232033277287,,
232,37.29608938792425,-121.9789385,1,0,CA,0,1,,,1.574183358736512,,
233,37.29608938792425,-121.9726218,1,0,CA,0,1,,,1.6041638434001957,,
234,37.29608938792425,-121.971993,1,0,CA,0,1,,,1.5929373332859635,,
235,37.29608938792425,-121.9714027,1,0,CA,0,1,,,1.5834110462540905,,
236,37.29608938792425,-121.9673096,1,0,CA,0,1,,,1.5456076317622678,,
237,37.29608938792425,-121.9623835,1,0,CA,0,1,,,1.5680145930965936,,
238,37.29608938792425,-121.9573979,1,0,CA,0,1,,,1.6170180889522492,,
239,37.29608938792425,-121.9519983,1,0,CA,0,1,,,1.2461297843045167,,
240,37.29608938792425,-121.9516144,1,0,CA,0,1,,,1.2198117685890715,,
241,37.29608938792425,-121.95032,1,0,CA,0,1,,,1.1311468231928015,,
242,37.29738879340449,-122.020521,1,0,CA,0,1,,,0.6985937208530189,,
243,37.29738879340449,-122.0163871,1,0,CA,0,1,,,0.6031415133399577,,
244,37.29738879340449,-122.0117128,1,0,CA,0,1,,,0.647965131,,
245,37.29738879340449,-122.0070765,1,0,CA,0,1,,,0.8255789399550229,,
246,37.29738879340449,-122.0036609,1,0,CA,0,1,,,1.002846513318091,,
247,37.29738879340449,-121.9972767,1,0,CA,0,1,,,1.0992962727377344,,
248,37.29738879340449,-121.9965805,1,0,CA,0,1,,,1.0970654530325528,,
249,37.29738879340449,-121.9915585,1,0,CA,0,1,,,1.1425045587221785,,
250,37.29738879340449,-121.9860742,1,0,CA,0,1,,,1.3005969781253968,,
251,37.29738879340449,-121.9859682,1,0,CA,0,1,,,1.304548522227596,,
252,37.29738879340449,-121.9797593,1,0,CA,0,1,,,1.529028564869674,,
253,37.29738879340449,-121.9774598,1,0,CA,0,1,,,1.5276639171612576,,
254,37.29738879340449,-121.9738842,1,0,CA,0,1,,,1.5580655748347134,,
255,37.29738879340449,-121.9728856,1,0,CA,0,1,,,1.5733966298612616,,
256,37.29738879340449,-121.966552,1,0,CA,0,1,,,1.591732762959376,,
257,37.29738879340449,-121.9632039,1,0,CA,0,1,,,1.6062420237952255,,
258,37.29738879340449,-121.9602637,1,0,CA,0,1,,,1.6459147457110326,,
259,37.29738879340449,-121.9599255,1,0,CA,0,1,,,1.6520199673185865,,
260,37.29738879340449,-121.9591477,1,0,CA,0,1,,,1.6672193602348175,,
261,37.29738879340449,-121.955024,1,0,CA,0,1,,,1.4596278162114724,,
262,37.29738879340449,-121.9507834,1,0,CA,0,1,,,1.1701274576784646,,
263,37.29738879340449,-121.9474158,1,0,CA,0,1,,,0.9417757389037256,,
264,37.29810702197494,-122.015312,1,0,CA,0,1,,,0.624810777,,
265,37.29810702197494,-122.0119065,1,0,CA,0,1,,,0.6675128941913429,,
266,37.29810702197494,-122.0098737,1,0,CA,0,1,,,0.7289005488177206,,
267,37.29810702197494,-122.0096394,1,0,CA,0,1,,,0.7373686202012311,,
268,37.29810702197494,-122.0081138,1,0,CA,0,1,,,0.7983601890667792,,
269,37.29810702197494,-122.0025593,1,0,CA,0,1,,,1.0798930128460253,,
270,37.29810702197494,-122.001449,1,0,CA,0,1,,,1.1303993779701647,,
271,37.29810702197494,-121.9956717,1,0,CA,0,1,,,1.071043274457798,,
272,37.29810702197494,-121.9938828,1,0,CA,0,1,,,1.0822644404709338,,
273,37.29810702197494,-121.9891695,1,0,CA,0,1,,,1.1752792182329865,,
274,37.29810702197494,-121.9863152,1,0,CA,0,1,,,1.269478016407091,,
275,37.29810702197494,-121.9808398,1,0,CA,0,1,,,1.507017576264846,,
276,37.29810702197494,-121.9807024,1,0,CA,0,1,,,1.5082103555146722,,
277,37.29810702197494,-121.9789965,1,0,CA,0,1,,,1.500470037426441,,
278,37.29810702197494,-121.9780979,1,0,CA,0,1,,,1.500105753160251,,
279,37.29810702197494,-121.974871,1,0,CA,0,1,,,1.5198528299059049,,
280,37.29810702197494,-121.9698493,1,0,CA,0,1,,,1.6126144765936377,,
281,37.29810702197494,-121.968819,1,0,CA,0,1,,,1.6270545943443007,,
282,37.29810702197494,-121.964688,1,0,CA,0,1,,,1.6219009910486588,,
283,37.29810702197494,-121.9600532,1,0,CA,0,1,,,1.6750382408202564,,
284,37.29810702197494,-121.9596214,1,0,CA,0,1,,,1.6830092291159853,,
285,37.29810702197494,-121.9530383,1,0,CA,0,1,,,1.3281308375935237,,
286,37.29899464155224,-122.016216,1,0,CA,0,1,,,0.660325446,,
287,37.29899464155224,-122.0125282,1,0,CA,0,1,,,0.6847783990546488,,
288,37.29899464155224,-122.0120156,1,0,CA,0,1,,,0.6955382214135004,,
289,37.29899464155224,-122.0090149,1,0,CA,0,1,,,0.788066809,,
290,37.29899464155224,-122.0029307,1,0,CA,0,1,,,1.0785615617260849,,
291,37.29899464155224,-121.9965092,1,0,CA,0,1,,,1.0381740180607069,,
292,37.29899464155224,-121.9941333,1,0,CA,0,1,,,1.0476445648045827,,
293,37.29899464155224,-121.9899802,1,0,CA,0,1,,,1.1231882348463147,,
294,37.29899464155224,-121.9861406,1,0,CA,0,1,,,1.248874764429532,,
295,37.29899464155224,-121.9795277,1,0,CA,0,1,,,1.4694535818047694,,
296,37.29899464155224,-121.9774102,1,0,CA,0,1,,,1.4691174228698718,,
297,37.29899464155224,-121.9712997,1,0,CA,0,1,,,1.5477411522619515,,
298,37.29899464155224,-121.9651317,1,0,CA,0,1,,,1.6524742942779072,,
299,37.29899464155224,-121.9599711,1,0,CA,0,1,,,1.7078674988770182,,
300,37.29899464155224,-121.956237,1,0,CA,0,1,,,1.5514558677426327,,
301,37.29899464155224,-121.953034,1,0,CA,0,1,,,1.333795538786194,,
302,37.29899464155224,-121.952215,1,0,CA,0,1,,,1.2783420208776997,,
303,37.29899464155224,-121.9521803,1,0,CA,0,1,,,1.275994730494477,,
304,37.29899464155224,-121.9488637,1,0,CA,0,1,,,1.0526914404757757,,
305,37.29899464155224,-121.9466549,1,0,CA,0,1,,,0.9056025131448785,,
306,37.29899464155224,-121.9422141,1,0,CA,0,1,,,0.6180548977289789,,
307,37.29899464155224,-121.9357585,1,0,CA,0,1,,,0.2844996545287832,,
308,37.299185767367966,-122.015265,1,0,CA,0,1,,,0.6643331037239701,,
309,37.299185767367966,-122.008831,1,0,CA,0,1,,,0.8009432537453127,,
310,37.299185767367966,-122.0064041,1,0,CA,0,1,,,0.905365944,,
311,37.299185767367966,-122.0026931,1,0,CA,0,1,,,1.095852344438478,,
312,37.299185767367966,-122.0009642,1,0,CA,0,1,,,1.0823961595151723,,
313,37.299185767367966,-122.0001791,1,0,CA,0,1,,,1.0671211997100536,,
314,37.299185767367966,-121.9989416,1,0,CA,0,1,,,1.048305456588627,,
315,37.299185767367966,-121.9974636,1,0,CA,0,1,,,1.0346825087868015,,
316,37.299185767367966,-121.9920423,1,0,CA,0,1,,,1.0700765253039908,,
317,37.299185767367966,-121.9861696,1,0,CA,0,1,,,1.2419483465604835,,
318,37.299185767367966,-121.9826598,1,0,CA,0,1,,,1.3918155644768502,,
319,37.299185767367966,-121.9780515,1,0,CA,0,1,,,1.460687282570673,,
320,37.299185767367966,-121.9769301,1,0,CA,0,1,,,1.4640898401992715,,
321,37.299185767367966,-121.9768861,1,0,CA,0,1,,,1.464306783530204,,
322,37.299185767367966,-121.974352,1,0,CA,0,1,,,1.4872711630241569,,
323,37.299185767367966,-121.9690143,1,0,CA,0,1,,,1.5985483835679624,,
324,37.299185767367966,-121.9639199,1,0,CA,0,1,,,1.665730848102819,,
325,37.299185767367966,-121.9575249,1,0,CA,0,1,,,1.6403767627876025,,
326,37.299185767367966,-121.9549389,1,0,CA,0,1,,,1.464371467381285,,
327,37.299185767367966,-121.9513028,1,0,CA,0,1,,,1.2182166551817335,,
328,37.299185767367966,-121.9451195,1,0,CA,0,1,,,0.806861499,,
329,37.299185767367966,-121.943899,1,0,CA,0,1,,,0.7278331520954026,,
330,37.30047905567989,-122.0147355,1,0,CA,0,1,,,0.7127930705179427,,
331,37.30047905567989,-122.0092043,1,0,CA,0,1,,,0.8272079814941943,,
332,37.30047905567989,-122.0073567,1,0,CA,0,1,,,0.8990105781323436,,
333,37.30047905567989,-122.0042391,1,0,CA,0,1,,,1.044639644112342,,
334,37.30047905567989,-122.0026398,1,0,CA,0,1,,,1.0797855474318123,,
335,37.30047905567989,-122.0025453,1,0,CA,0,1,,,1.077107872571366,,
336,37.30047905567989,-121.9970566,1,0,CA,0,1,,,0.9854063219759157,,
337,37.30047905567989,-121.9933314,1,0,CA,0,1,,,1.0032625915459106,,
