POLE_LAT,POLE_LONG,POLE_SUB_DIST,POLE_ZIPCODE
37.2795579,-121.7423642,1.95102852778979,95013
37.2795579,-121.7358085,2.03523381098563,95013
37.2795579,-121.7346663,2.05291957744218,95013
37.28163919094946,-122.0206912,0.37263216915735,95070
37.28163919094946,-122.0182962,0.20764176931327,95070
37.28163919094946,-122.0144962,0.06005694699750,95070
37.28163919094946,-122.0106806,0.32042706949916,95070
37.28163919094946,-122.0040596,0.77749483461960,95070
37.28163919094946,-121.9996299,1.08349191305714,95070
37.28163919094946,-121.9929881,1.54236039535703,95070
37.28163919094946,-121.9880943,1.76432163512554,95051
37.28163919094946,-121.9861403,1.70420080367128,95032
37.28163919094946,-121.9820406,1.48632472035383,95032
37.28163919094946,-121.9757638,1.20658338924400,95032
37.28163919094946,-121.9748345,1.17315187104940,95032
37.28163919094946,-121.9719910,1.08815037349291,95032
37.28163919094946,-121.9711635,1.06894237938704,95032
37.28163919094946,-121.9702192,1.05040200225914,95032
37.28163919094946,-121.9654845,1.01720485556890,95032
37.28163919094946,-121.9647431,1.02144112376312,95032
37.28163919094946,-121.9584503,1.15238248853116,95032
37.28163919094946,-121.9578342,1.17310548424028,95032
37.28163919094946,-121.9541032,1.32115520156319,95032
37.28163919094946,-121.9540568,1.32320834392201,95032
37.28163919094946,-121.9505219,1.19455357992035,95008
37.28163919094946,-121.9468700,0.95815148512332,95008
37.28163919094946,-121.9403194,0.56947107007580,95008
37.28163919094946,-121.9363719,0.40540076937513,95008
37.28163919094946,-121.9356495,0.38882637627498,95008
37.28163919094946,-121.9335618,0.37570372721652,95008
37.28163919094946,-121.9284617,0.54006421803883,95008
37.28163919094946,-121.9276967,0.57936901407233,95008
37.28163919094946,-121.9215914,0.94185046856055,95008
37.28163919094946,-121.9193450,1.08606912301287,95008
37.28163919094946,-121.9156743,1.32708097556966,95008
37.28163919094946,-121.9094264,1.56031836457865,95118
37.28163919094946,-121.9067864,1.40585028564778,95118
37.28163919094946,-121.9032842,1.21297342708919,95118
37.28163919094946,-121.8967504,0.91762430581111,95118
37.28163919094946,-121.8921656,0.80240807276528,95118
37.28163919094946,-121.8905681,0.78864528576308,95118
37.28163919094946,-121.8868468,0.81575308680111,95118
37.28163919094946,-121.8848485,0.86219340465110,95118
37.28163919094946,-121.8814116,0.98315251790644,95118
37.28163919094946,-121.8798135,1.05299377177865,95118
37.28163919094946,-121.8785275,1.11397440044915,95118
37.28163919094946,-121.8738067,0.93365315065999,95125
37.28163919094946,-121.8728290,0.90380030642127,95125
37.28163919094946,-121.8675998,0.82367465687059,95125
37.28163919094946,-121.8664106,0.82668293727875,95125
37.28163919094946,-121.8645899,0.84685923542079,95125
37.28163919094946,-121.8604454,0.89365966712810,95111
37.28163919094946,-121.8580650,0.74933243762314,95111
37.28163919094946,-121.8551897,0.58925430070791,95111
37.28163919094946,-121.8541383,0.53719439521746,95111
37.28163919094946,-121.8490754,0.39241429246537,95111
37.28163919094946,-121.8453120,0.46101896531384,95111
37.28163919094946,-121.8444233,0.49608845288958,95111
37.28163919094946,-121.8416463,0.63213180728617,95111
37.28163919094946,-121.8385242,0.80275255828369,95111
37.28163919094946,-121.8368122,0.83609745754192,95111
37.28163919094946,-121.8316242,1.01763134366206,95111
37.28163919094946,-121.8314579,1.02499352656300,95111
37.28163919094946,-121.8283149,1.17664221788595,95111
37.28163919094946,-121.8253612,1.33575110504677,95111
37.28163919094946,-121.8188050,1.72313916739316,95111
37.28163919094946,-121.8138363,1.80014737285573,95123
37.28163919094946,-121.8113225,1.68854358774426,95123
37.28163919094946,-121.8095087,1.60231077647876,95138
37.28163919094946,-121.8094836,1.60064809261721,95138
37.28163919094946,-121.8085316,1.53770222562618,95138
37.28163919094946,-121.8071974,1.44990906888270,95138
37.28163919094946,-121.8024100,1.14061367707179,95138
37.28163919094946,-121.8021066,1.12142580649402,95138
37.28163919094946,-121.7981955,0.88135234264524,95138
37.28163919094946,-121.7946437,0.68315050468145,95138
37.28163919094946,-121.7936192,0.63216779776446,95138
37.28163919094946,-121.7877446,0.45675158319781,95138
37.28163919094946,-121.7832283,0.53463258222068,95138
37.28163919094946,-121.7791095,0.72529759532298,95138
37.28163919094946,-121.7740098,1.02369274779221,95138
37.28298499541484,-122.0207342,0.38161695783908,95070
37.28298499541484,-122.0164182,0.10446497374603,95070
37.28298499541484,-122.0161713,0.09265572756736,95070
37.28298499541484,-122.0105344,0.33732900958640,95070
37.28298499541484,-122.0057054,0.66724763455622,95070
37.28298499541484,-122.0049873,0.71660536497702,95070
37.28298499541484,-122.0048545,0.72573711525046,95070
37.28298499541484,-122.0043066,0.76342372248505,95070
37.28298499541484,-122.0020551,0.91843879565362,95070
37.28298499541484,-121.9955400,1.36771560649417,95070
37.28298499541484,-121.9914167,1.65230894978757,95070
37.28298499541484,-121.9893081,1.69222443252395,95051
37.28298499541484,-121.9833365,1.58556226676236,95032
37.28298499541484,-121.9817796,1.50758063091171,95032
37.28298499541484,-121.9801823,1.43156791080375,95032
37.28298499541484,-121.9749072,1.21846261355305,95032
37.28298499541484,-121.9703766,1.10078557512863,95032
37.28298499541484,-121.9649643,1.06893717538321,95032
37.28298499541484,-121.9608422,1.13032851054787,95032
37.28298499541484,-121.9553000,1.30954212752696,95032
37.28298499541484,-121.9501347,1.15437975427647,95008
37.28298499541484,-121.9475917,0.98699469171653,95008
37.28298499541484,-121.9466237,0.92409217801322,95008
37.28298499541484,-121.9408503,0.56815192927895,95008
37.28298499541484,-121.9366416,0.36902864361880,95008
37.28298499541484,-121.9308265,0.39577893885266,95008
37.28298499541484,-121.9250398,0.70536498842495,95008
37.28298499541484,-121.9233023,0.81382758119581,95008
37.28298499541484,-121.9220151,0.89608910104405,95008
37.28298499541484,-121.9198588,1.03636842549900,95008
37.28298499541484,-121.9161166,1.28448701948530,95008
37.28298499541484,-121.9134069,1.46640534659554,95008
37.28298499541484,-121.9127368,1.51159337082325,95008
37.28298499541484,-121.9061792,1.40009422253692,95118
37.28298499541484,-121.9000494,1.09023481774004,95118
37.28298499541484,-121.8934177,0.87054250739745,95118
37.28298499541484,-121.8868832,0.86264714627607,95118
37.28298499541484,-121.8811755,1.03238702456876,95118
37.28298499541484,-121.8800966,1.07776825884971,95118
37.28298499541484,-121.8768958,1.01317308764471,95125
37.28298499541484,-121.8717336,0.82931955985391,95125
37.28298499541484,-121.8675921,0.77457612398122,95125
37.28298499541484,-121.8671616,0.77475067459990,95125
37.28298499541484,-121.8660429,0.78052287699151,95125
37.28298499541484,-121.8595631,0.81752568385616,95111
37.28298499541484,-121.8553625,0.56727113354227,95111
37.28298499541484,-121.8496443,0.34761942432278,95111
37.28298499541484,-121.8476422,0.35252907414921,95111
37.28298499541484,-121.8445477,0.45264790759199,95111
37.28298499541484,-121.8404651,0.67167109609646,95111
37.28298499541484,-121.8382969,0.75863643272461,95111
37.28298499541484,-121.8335199,0.89905264743306,95111
37.28298499541484,-121.8312929,0.99563115101121,95111
37.28298499541484,-121.8288300,1.11749679836512,95111
37.28298499541484,-121.8244385,1.36076660315136,95111
37.28298499541484,-121.8230757,1.44090904169778,95111
37.28298499541484,-121.8201105,1.62050423476397,95111
37.28298499541484,-121.8182736,1.73457554036766,95111
37.28298499541484,-121.8180332,1.74963538067134,95111
37.28298499541484,-121.8136647,1.82902179666071,95123
37.28298499541484,-121.8133226,1.81365557649678,95123
37.28298499541484,-121.8121469,1.76224266644552,95123
37.28298499541484,-121.8117835,1.74680960566834,95123
37.28298499541484,-121.8098606,1.64004928802153,95138
37.28298499541484,-121.8086273,1.55918531512012,95138
37.28298499541484,-121.8021871,1.14720590425388,95138
37.28298499541484,-121.7987489,0.93967728224612,95138
37.28298499541484,-121.7932387,0.65140326967528,95138
37.28298499541484,-121.7916600,0.58851347352854,95138
37.28298499541484,-121.7858756,0.51379416580328,95138
37.28298499541484,-121.7850497,0.52753247467139,95138
37.28298499541484,-121.7813357,0.65048211903607,95138
37.28298499541484,-121.7805456,0.68624320687714,95138
37.28298499541484,-121.7787956,0.77332521666481,95138
37.28298499541484,-121.7730772,1.10329648189039,95138
37.28298499541484,-121.7717005,1.18868783610295,95138
37.28298499541484,-121.7676769,1.44524332477181,95138
37.28298499541484,-121.7652165,1.60565006956837,95138
37.28388274258498,-122.0206709,0.38485531745541,95070
37.28388274258498,-122.0166528,0.13930794294579,95070
37.28388274258498,-122.0101713,0.36974434119794,95070
37.28388274258498,-122.0058344,0.66273058205013,95070
37.28388274258498,-121.9995528,1.09353542268583,95070
37.28388274258498,-121.9981692,1.18874219336195,95070
37.28388274258498,-121.9977852,1.21517662321936,95070
37.28388274258498,-121.9927663,1.56098504417860,95070
37.28388274258498,-121.9883160,1.68161660723596,95051
37.28388274258498,-121.9828077,1.58130696777028,95032
37.28388274258498,-121.9810078,1.49427205282998,95032
37.28388274258498,-121.9807734,1.48332917734440,95032
37.28388274258498,-121.9805235,1.47176939103631,95032
37.28388274258498,-121.9771370,1.32739614726736,95032
37.28388274258498,-121.9730395,1.19139500199190,95032
37.28388274258498,-121.9707533,1.13928584766378,95032
37.28388274258498,-121.9678067,1.10229646691256,95032
37.28388274258498,-121.9677674,1.10204895465929,95032
37.28388274258498,-121.9657169,1.09840978231480,95032
37.28388274258498,-121.9608868,1.16030851977313,95032
37.28388274258498,-121.9578206,1.24525812303886,95032
37.28388274258498,-121.9549085,1.35198752875824,95032
37.28388274258498,-121.9510815,1.20895869397281,95008
37.28388274258498,-121.9496318,1.11201336668279,95008
37.28388274258498,-121.9462850,0.89093347872605,95008
37.28388274258498,-121.9430090,0.68110726090018,95008
37.28388274258498,-121.9425100,0.65012103835731,95008
37.28388274258498,-121.9421408,0.62742961952726,95008
37.28388274258498,-121.9400170,0.50218233562021,95008
37.28388274258498,-121.9396901,0.48397835701190,95008
37.28388274258498,-121.9394847,0.47273387161816,95008
37.28388274258498,-121.9384529,0.41896545930576,95008
37.28388274258498,-121.9344557,0.29286165232937,95008
37.28388274258498,-121.9310556,0.35985870425230,95008
37.28388274258498,-121.9249746,0.69496716219791,95008
37.28388274258498,-121.9247315,0.71024691986617,95008
37.28388274258498,-121.9203844,0.99180136404137,95008
37.28388274258498,-121.9158603,1.29383972898273,95008
37.28388274258498,-121.9157427,1.30175747871111,95008
37.28388274258498,-121.9143632,1.39481494331416,95008
37.28388274258498,-121.9114866,1.58972556345163,95008
37.28388274258498,-121.9052784,1.37124170069204,95118
37.28388274258498,-121.8996464,1.09834775848471,95118
37.28388274258498,-121.8958613,0.96105151974556,95118
37.28388274258498,-121.8935844,0.90522656869884,95118
37.28388274258498,-121.8898974,0.86931772760443,95118
37.28388274258498,-121.8884843,0.87504305521527,95118
37.28388274258498,-121.8854717,0.92230647779117,95118
37.28388274258498,-121.8804426,1.08883008012844,95118
37.28388274258498,-121.8794930,1.11512080982575,95125
37.28388274258498,-121.8735754,0.85426387304961,95125
37.28388274258498,-121.8669411,0.74256659993400,95125
37.28388274258498,-121.8664710,0.74479011747819,95125
37.28388274258498,-121.8600617,0.83623103264871,95111
37.28388274258498,-121.8556868,0.56671404136935,95111
37.28388274258498,-121.8518853,0.37551115668338,95111
37.28388274258498,-121.8481325,0.31387214404888,95111
37.28388274258498,-121.8473755,0.32595075528164,95111
37.28388274258498,-121.8462345,0.35809495092489,95111
37.28388274258498,-121.8440850,0.45102586682516,95111
37.28388274258498,-121.8410932,0.61767401794120,95111
37.28388274258498,-121.8352935,0.80585808149576,95111
37.28388274258498,-121.8346180,0.82973958387498,95111
37.28388274258498,-121.8311251,0.97977488500053,95111
37.28388274258498,-121.8291943,1.07704778659439,95111
37.28388274258498,-121.8277392,1.15513424300476,95111
37.28388274258498,-121.8268189,1.20623927742902,95111
37.28388274258498,-121.8241524,1.36026941893941,95111
37.28388274258498,-121.8211358,1.54253306850257,95111
37.28388274258498,-121.8182971,1.71948852623923,95111
37.28388274258498,-121.8149657,1.87419588996856,95148
37.28388274258498,-121.8138032,1.82203881489830,95148
37.28388274258498,-121.8123891,1.76145177538812,95148
37.28388274258498,-121.8107781,1.69665448427931,95148
37.28388274258498,-121.8069961,1.46467161867486,95138
37.28388274258498,-121.8059599,1.39831033701825,95138
37.28388274258498,-121.7997088,1.01321467197499,95138
37.28388274258498,-121.7943440,0.72604162375466,95138
37.28646281294965,-122.0170968,0.23366124659925,95070
37.28646281294965,-122.0139520,0.21926631303601,95070
37.28646281294965,-122.0083862,0.51769890497000,95070
37.28646281294965,-122.0034830,0.84074089124496,95070
37.28646281294965,-121.9982881,1.19258027976474,95070
37.28646281294965,-121.9978051,1.22550254591077,95070
37.28646281294965,-121.9964368,1.31889199110782,95070
37.28646281294965,-121.9963932,1.32187048951986,95070
37.28646281294965,-121.9961854,1.33606828146052,95070
37.28646281294965,-121.9926190,1.51694694855134,95051
37.28646281294965,-121.9918582,1.52637602895621,95051
37.28646281294965,-121.9913349,1.53387412549921,95051
37.28646281294965,-121.9908065,1.54226871076930,95051
37.28646281294965,-121.9847734,1.69187294781290,95051
37.28646281294965,-121.9794053,1.49557025614677,95032
37.28646281294965,-121.9742436,1.31133382184612,95032
37.28646281294965,-121.9702358,1.22209967333287,95032
37.28646281294965,-121.9697133,1.21464250882796,95032
37.28646281294965,-121.9676821,1.19560953220069,95032
37.28646281294965,-121.9675256,1.19481475211137,95032
37.28646281294965,-121.9630212,1.21372908171928,95032
37.28646281294965,-121.9564177,1.37482237100990,95032
37.28646281294965,-121.9547355,1.43628404461246,95032
37.28646281294965,-121.9526579,1.29724979320074,95008
37.28646281294965,-121.9477785,0.96539333971638,95008
37.28646281294965,-121.9421372,0.58926463591134,95008
37.28646281294965,-121.9393781,0.41460546469101,95008
37.28646281294965,-121.9326712,0.22092453750742,95008
37.28646281294965,-121.9306331,0.31064334618224,95008
37.28646281294965,-121.9289053,0.40987324967116,95008
37.28646281294965,-121.9269051,0.53513260733498,95008
37.28646281294965,-121.9261335,0.58501374182902,95008
37.28646281294965,-121.9210152,0.92563880671888,95008
37.28646281294965,-121.9155261,1.29870928344422,95008
37.28646281294965,-121.9105898,1.62302250930628,95110
37.28646281294965,-121.9082655,1.57454903636976,95110
37.28646281294965,-121.9028261,1.31236694611794,95118
37.28646281294965,-121.8996736,1.17539736961482,95118
37.28646281294965,-121.8951511,1.02881149488678,95118
37.28646281294965,-121.8907905,0.96532710691941,95118
37.28646281294965,-121.8870446,0.98391467663688,95118
37.28646281294965,-121.8812033,1.13664684206312,95118
37.28646281294965,-121.8774288,0.94631264113139,95125
37.28646281294965,-121.8745075,0.81098716643930,95125
37.28646281294965,-121.8722715,0.72851719450296,95125
37.28646281294965,-121.8718991,0.71709813714516,95125
37.28646281294965,-121.8680005,0.64877880343738,95125
37.28646281294965,-121.8643999,0.68091818050809,95125
37.28646281294965,-121.8589097,0.72969730314053,95111
37.28646281294965,-121.8582276,0.68482342775332,95111
37.28646281294965,-121.8571005,0.61141888458284,95111
37.28646281294965,-121.8560141,0.54184895203281,95111
37.28646281294965,-121.8559486,0.53770179028242,95111
37.28646281294965,-121.8500572,0.23235879345113,95111
37.28646281294965,-121.8473768,0.23813945440447,95111
37.28646281294965,-121.8429528,0.45963089702782,95111
37.28646281294965,-121.8380393,0.64204634047948,95111
37.28646281294965,-121.8363409,0.68862338248660,95111
37.28646281294965,-121.8335132,0.79906043426035,95111
37.28646281294965,-121.8282641,1.07046712820468,95111
37.28646281294965,-121.8273942,1.12044748995736,95111
37.28646281294965,-121.8232088,1.37232641255260,95111
37.28646281294965,-121.8191838,1.62630743075854,95111
37.28646281294965,-121.8152237,1.81709729223571,95148
37.28646281294965,-121.8138482,1.75264218260781,95148
37.28646281294965,-121.8123413,1.68535589860913,95148
37.28646281294965,-121.8101554,1.59480357750772,95148
37.28646281294965,-121.8044378,1.34334020521644,95138
37.28646281294965,-121.7987464,1.01318279047371,95138
37.28646281294965,-121.7979677,0.97167119387845,95138
37.28646281294965,-121.7964457,0.89432672721074,95138
37.28646281294965,-121.7943700,0.79915286584544,95138
37.28646281294965,-121.7906603,0.67309950227912,95138
37.28646281294965,-121.7904382,0.66792322573330,95138
37.28646281294965,-121.7897454,0.65383098660775,95138
37.28646281294965,-121.7840598,0.66916338121648,95138
37.28646281294965,-121.7823389,0.71747757529933,95138
37.28646281294965,-121.7802974,0.79430592104616,95138
37.28886783536321,-122.0184364,0.35882575254939,95070
37.28886783536321,-122.0141242,0.29780019000223,95070
37.28886783536321,-122.0104044,0.44358532350046,95070
37.28886783536321,-122.0057413,0.72034386583625,95070
37.28886783536321,-122.0053237,0.74690905502209,95070
37.28886783536321,-122.0044847,0.80076038426183,95070
37.28886783536321,-122.0028695,0.90586591540648,95070
37.28886783536321,-122.0017921,0.97677755346182,95070
37.28886783536321,-122.0003524,1.07228290337841,95070
37.28886783536321,-122.0002943,1.07615219882214,95070
37.28886783536321,-121.9980791,1.22437619451077,95070
37.28886783536321,-121.9931448,1.42432849493936,95051
37.28886783536321,-121.9897337,1.47764412388362,95051
37.28886783536321,-121.9895237,1.48208906124717,95051
37.28886783536321,-121.9856550,1.58565046690097,95051
37.28886783536321,-121.9833336,1.66539173028393,95051
37.28886783536321,-121.9792773,1.56153371681220,95032
37.28886783536321,-121.9765238,1.46089445838124,95032
37.28886783536321,-121.9714670,1.32821842838167,95032
37.28886783536321,-121.9711550,1.32262243290837,95032
37.28886783536321,-121.9707978,1.31662000865465,95032
37.28886783536321,-121.9705326,1.31244606751014,95032
37.28886783536321,-121.9675015,1.28249608490274,95032
37.28886783536321,-121.9643139,1.28752015980871,95032
37.28886783536321,-121.9622746,1.31029038592145,95032
37.28886783536321,-121.9610837,1.33032750744101,95032
37.28886783536321,-121.9558974,1.46904876336661,95032
37.28886783536321,-121.9526134,1.28373117788821,95008
37.28886783536321,-121.9478235,0.95438882039463,95008
37.28886783536321,-121.9456603,0.80608952692464,95008
37.28886783536321,-121.9448194,0.74856710722775,95008
37.28886783536321,-121.9407898,0.47488893653914,95008
37.28886783536321,-121.9373564,0.25013037354368,95008
37.28886783536321,-121.9344579,0.11235693236817,95008
37.28886783536321,-121.9304662,0.27415775041319,95008
37.28886783536321,-121.9298519,0.31352191848916,95008
37.28886783536321,-121.9242723,0.68805372800426,95008
37.28886783536321,-121.9231944,0.76167474021619,95008
37.28886783536321,-121.9176132,1.14465254380863,95008
37.28886783536321,-121.9129060,1.46874355907365,95008
37.28886783536321,-121.9116355,1.55630087922298,95008
37.28886783536321,-121.9107551,1.54513993433340,95110
37.28886783536321,-121.9063107,1.45913837633027,95110
37.28886783536321,-121.9040138,1.43256635832100,95118
37.28886783536321,-121.9010887,1.30373036017307,95118
37.28886783536321,-121.8971614,1.16399399153885,95118
37.28886783536321,-121.8924481,1.06558982029620,95118
37.28886783536321,-121.8888817,1.05378023110227,95118
37.28886783536321,-121.8829040,1.15796966830468,95118
37.28886783536321,-121.8796156,1.01038374882451,95125
37.28886783536321,-121.8745421,0.74436162026706,95125
37.28886783536321,-121.8706364,0.60179805406127,95125
37.28886783536321,-121.8647732,0.58951689596427,95125
37.28886783536321,-121.8589252,0.70973555959523,95111
37.28886783536321,-121.8526820,0.29595594994825,95111
37.28886783536321,-121.8475134,0.15714583459898,95111
37.28886783536321,-121.8460990,0.22790028155730,95111
37.28886783536321,-121.8415879,0.51619198572359,95111
37.28886783536321,-121.8366381,0.60200029162273,95111
37.28886783536321,-121.8336176,0.72946464208128,95111
37.28886783536321,-121.8309613,0.86796611429382,95111
37.28886783536321,-121.8243887,1.26111645244288,95111
37.28886783536321,-121.8242056,1.27265045272842,95111
37.28886783536321,-121.8178337,1.68406450311885,95111
37.28886783536321,-121.8156209,1.77470072169378,95148
37.28886783536321,-121.8148500,1.73650951199773,95148
37.28886783536321,-121.8112955,1.57180438027516,95148
37.28886783536321,-121.8082110,1.44758222599148,95148
37.28886783536321,-121.8053257,1.35162162862695,95148
37.28886783536321,-121.7987534,1.07028626319045,95138
37.28886783536321,-121.7978446,1.02462336973354,95138
37.28886783536321,-121.7937079,0.84503166117557,95138
37.28886783536321,-121.7899798,0.74260431339825,95138
37.28886783536321,-121.7886126,0.72462761526550,95138
37.28886783536321,-121.7840611,0.75226139340494,95138
37.28886783536321,-121.7801433,0.87146372542915,95138
37.28886783536321,-121.7782883,0.94985242652874,95138
37.28886783536321,-121.7733535,1.20083428790227,95138
37.28907349656198,-122.0177370,0.33847374721410,95070
37.28907349656198,-122.0144104,0.30035731931583,95070
37.28907349656198,-122.0100787,0.46571809582914,95070
37.28907349656198,-122.0078905,0.59076483296468,95070
37.28907349656198,-122.0025606,0.92849642402433,95070
37.28907349656198,-121.9991600,1.15378770457267,95070
37.28907349656198,-121.9986320,1.18910410006853,95070
37.28907349656198,-121.9919582,1.43135445969947,95051
37.28907349656198,-121.9865191,1.55234639569223,95051
37.28907349656198,-121.9848248,1.60621861452801,95051
37.28907349656198,-121.9795480,1.57845587136597,95032
37.28907349656198,-121.9739385,1.39062490522750,95032
37.28907349656198,-121.9719443,1.34460962502450,95032
37.28907349656198,-121.9653516,1.28925110903026,95032
37.28907349656198,-121.9634925,1.30233328245849,95032
37.28907349656198,-121.9572119,1.43341903485408,95032
37.28907349656198,-121.9540607,1.38282127465061,95008
37.28907349656198,-121.9511461,1.18207303173435,95008
37.28907349656198,-121.9509061,1.16555250120343,95008
37.28907349656198,-121.9451793,0.77214528861377,95008
37.28907349656198,-121.9385855,0.32614811868005,95008
37.28907349656198,-121.9385148,0.32151223929017,95008
37.28907349656198,-121.9381244,0.29605768120835,95008
37.28907349656198,-121.9332522,0.11783157922118,95008
37.28907349656198,-121.9298140,0.31344797582845,95008
37.28907349656198,-121.9297696,0.31635007556096,95008
37.28907349656198,-121.9258556,0.57893862997026,95008
37.28907349656198,-121.9258239,0.58109480128617,95008
37.28907349656198,-121.9212094,0.89673526646922,95008
37.28907349656198,-121.9183811,1.09111944442076,95008
37.28907349656198,-121.9129246,1.46691978317291,95008
37.28907349656198,-121.9069844,1.46103698551906,95110
37.28907349656198,-121.9032869,1.40458475876484,95118
37.28907349656198,-121.9000508,1.26890069830881,95118
37.28907349656198,-121.8951599,1.11876851208295,95118
37.28907349656198,-121.8909319,1.06105658833729,95118
37.28907349656198,-121.8868233,1.08033608365654,95118
37.28907349656198,-121.8823337,1.16778781350884,95125
37.28907349656198,-121.8779227,0.91073788044494,95125
37.28907349656198,-121.8775638,0.89114815112872,95125
37.28907349656198,-121.8710064,0.60477228818736,95125
37.28907349656198,-121.8657193,0.56509743812448,95125
37.28907349656198,-121.8620496,0.66637129272579,95125
37.28907349656198,-121.8584557,0.67647411021098,95111
37.28907349656198,-121.8535952,0.35121041365499,95111
37.28907349656198,-121.8519085,0.24510321965846,95111
37.28907349656198,-121.8481259,0.13020804544376,95111
37.28907349656198,-121.8477116,0.14329298211347,95111
37.28907349656198,-121.8470022,0.17454712137316,95111
37.28907349656198,-121.8434652,0.38949465597442,95111
37.28907349656198,-121.8422170,0.47223788796624,95111
37.28907349656198,-121.8394116,0.52492152952997,95111
37.28907349656198,-121.8334588,0.73191741093622,95111
37.28907349656198,-121.8287950,0.98789232872822,95111
37.28907349656198,-121.8272707,1.07928180897677,95111
37.28907349656198,-121.8224491,1.38148938259865,95111
37.28907349656198,-121.8177187,1.68933239943986,95111
37.28907349656198,-121.8137930,1.68004396958581,95148
37.28907349656198,-121.8075111,1.41589473714419,95148
37.28907349656198,-121.8062246,1.37250381586363,95148
37.28907349656198,-121.8026306,1.27652237649675,95148
37.28907349656198,-121.8025508,1.27485829028026,95148
37.28907349656198,-121.8003412,1.15861560938769,95138
37.28907349656198,-121.7978205,1.02870944707207,95138
37.28907349656198,-121.7959696,0.94246049745244,95138
37.28907349656198,-121.7956817,0.92990706425244,95138
37.28907349656198,-121.7905962,0.76158238458586,95138
37.28907349656198,-121.7895468,0.74296257403649,95138
37.28907349656198,-121.7881250,0.72856913287792,95138
37.28907349656198,-121.7872870,0.72620304897396,95138
37.28907349656198,-121.7845727,0.74983820091735,95138
37.28907349656198,-121.7788166,0.93221572291076,95138
37.28907349656198,-121.7723846,1.25940715839782,95138
